word,form1,form2,form3,form4,form5,form6,form7,form8,form9,form10
abandon,abandoned,abandoning,abandons,,,,,,,
trace,traced,traces,tracing,,,,,,,
trace,traced,traces,tracing,,,,,,,
trace,traced,traces,tracing,,,,,,,
trace,traced,traces,tracing,,,,,,,
trace,traced,traces,tracing,,,,,,,
trace,traced,traces,tracing,,,,,,,
trace,traced,traces,tracing,,,,,,,
trace,traced,traces,tracing,,,,,,,
breakfast,breakfasts,breakfasted,breakfasting,,,,,,,
breakfast,breakfasts,breakfasted,breakfasting,,,,,,,
owe,owed,owing,owes,,,,,,,
owe,owed,owing,owes,,,,,,,
owe,owed,owing,owes,,,,,,,
coat,coats,coated,coating,,,,,,,
coat,coats,coated,coating,,,,,,,
coat,coats,coated,coating,,,,,,,
gap,gaps,,,,,,,,,
string,strings,strung,stringing,,,,,,,
string,strings,strung,stringing,,,,,,,
string,strings,strung,stringing,,,,,,,
string,strings,strung,stringing,,,,,,,
string,strings,strung,stringing,,,,,,,
string,strings,strung,stringing,,,,,,,
string,strings,strung,stringing,,,,,,,
rank,ranks,ranked,ranking,,,,,,,
rank,ranks,ranked,ranking,,,,,,,
rank,ranks,ranked,ranking,,,,,,,
prize,prizes,prized,prizing,,,,,,,
prize,prizes,prized,prizing,,,,,,,
prize,prizes,prized,prizing,,,,,,,
tower,towers,towering,towered,,,,,,,
implement,implemented,implementing,implements,,,,,,,
implement,implemented,implementing,implements,,,,,,,
implement,implemented,implementing,implements,,,,,,,
repair,repairs,repaired,repairing,,,,,,,
repair,repairs,repaired,repairing,,,,,,,
repair,repairs,repaired,repairing,,,,,,,
repair,repairs,repaired,repairing,,,,,,,
repair,repairs,repaired,repairing,,,,,,,
phrase,phrases,phrased,phrasing,,,,,,,
mill,mills,milling,milled,,,,,,,
mill,mills,milling,milled,,,,,,,
mill,mills,milling,milled,,,,,,,
mill,mills,milling,milled,,,,,,,
occupy,occupied,occupying,occupies,,,,,,,
occupy,occupied,occupying,occupies,,,,,,,
occupy,occupied,occupying,occupies,,,,,,,
occupy,occupied,occupying,occupies,,,,,,,
occupy,occupied,occupying,occupies,,,,,,,
occupy,occupied,occupying,occupies,,,,,,,
occupy,occupied,occupying,occupies,,,,,,,
occupy,occupied,occupying,occupies,,,,,,,
connect,connected,connecting,connects,,,,,,,
connect,connected,connecting,connects,,,,,,,
connect,connected,connecting,connects,,,,,,,
connect,connected,connecting,connects,,,,,,,
connect,connected,connecting,connects,,,,,,,
connect,connected,connecting,connects,,,,,,,
connect,connected,connecting,connects,,,,,,,
connect,connected,connecting,connects,,,,,,,
connect,connected,connecting,connects,,,,,,,
sick,sicker,sickest,,,,,,,,
harry,harried,harrying,harries,,,,,,,
harry,harried,harrying,harries,,,,,,,
crash,crashed,crashing,crashes,,,,,,,
crash,crashed,crashing,crashes,,,,,,,
crash,crashed,crashing,crashes,,,,,,,
crash,crashed,crashing,crashes,,,,,,,
crash,crashed,crashing,crashes,,,,,,,
crash,crashed,crashing,crashes,,,,,,,
crash,crashed,crashing,crashes,,,,,,,
crash,crashed,crashing,crashes,,,,,,,
crash,crashed,crashing,crashes,,,,,,,
appreciate,appreciated,appreciating,appreciates,,,,,,,
appreciate,appreciated,appreciating,appreciates,,,,,,,
appreciate,appreciated,appreciating,appreciates,,,,,,,
appreciate,appreciated,appreciating,appreciates,,,,,,,
appreciate,appreciated,appreciating,appreciates,,,,,,,
resolve,resolved,resolving,resolves,,,,,,,
resolve,resolved,resolving,resolves,,,,,,,
resolve,resolved,resolving,resolves,,,,,,,
resolve,resolved,resolving,resolves,,,,,,,
resolve,resolved,resolving,resolves,,,,,,,
resolve,resolved,resolving,resolves,,,,,,,
resolve,resolved,resolving,resolves,,,,,,,
host,hosts,hosted,hosting,,,,,,,
engage,engaged,engaging,engages,,,,,,,
engage,engaged,engaging,engages,,,,,,,
engage,engaged,engaging,engages,,,,,,,
engage,engaged,engaging,engages,,,,,,,
engage,engaged,engaging,engages,,,,,,,
engage,engaged,engaging,engages,,,,,,,
engage,engaged,engaging,engages,,,,,,,
engage,engaged,engaging,engages,,,,,,,
engage,engaged,engaging,engages,,,,,,,
mount,mounted,mounting,mounts,,,,,,,
mount,mounted,mounting,mounts,,,,,,,
mount,mounted,mounting,mounts,,,,,,,
mount,mounted,mounting,mounts,,,,,,,
mount,mounted,mounting,mounts,,,,,,,
mount,mounted,mounting,mounts,,,,,,,
mount,mounted,mounting,mounts,,,,,,,
mount,mounted,mounting,mounts,,,,,,,
dominate,dominated,dominates,dominating,,,,,,,
dominate,dominated,dominates,dominating,,,,,,,
dominate,dominated,dominates,dominating,,,,,,,
dominate,dominated,dominates,dominating,,,,,,,
pilot,pilots,piloting,piloted,,,,,,,
pilot,pilots,piloting,piloted,,,,,,,
grass,grasses,grassed,grassing,,,,,,,
grass,grasses,grassed,grassing,,,,,,,
grass,grasses,grassed,grassing,,,,,,,
grass,grasses,grassed,grassing,,,,,,,
grass,grasses,grassed,grassing,,,,,,,
grass,grasses,grassed,grassing,,,,,,,
ease,eased,easing,eases,,,,,,,
ease,eased,easing,eases,,,,,,,
ease,eased,easing,eases,,,,,,,
ease,eased,easing,eases,,,,,,,
fault,faults,faulted,faulting,,,,,,,
slide,slid,slides,sliding,,,,,,,
slide,slid,slides,sliding,,,,,,,
slide,slid,slides,sliding,,,,,,,
draft,drafted,drafting,drafts,,,,,,,
draft,drafted,drafting,drafts,,,,,,,
draft,drafted,drafting,drafts,,,,,,,
premise,premises,premised,,,,,,,,
premise,premises,premised,,,,,,,,
premise,premises,premised,,,,,,,,
bell,bells,belled,,,,,,,,
incorporate,incorporated,incorporating,incorporates,,,,,,,
incorporate,incorporated,incorporating,incorporates,,,,,,,
incorporate,incorporated,incorporating,incorporates,,,,,,,
incorporate,incorporated,incorporating,incorporates,,,,,,,
complain,complained,complaining,complains,,,,,,,
complain,complained,complaining,complains,,,,,,,
sink,sank,sunk,sinking,sinks,sunken,,,,,
sink,sank,sunk,sinking,sinks,sunken,,,,,
sink,sank,sunk,sinking,sinks,sunken,,,,,
sink,sank,sunk,sinking,sinks,sunken,,,,,
sink,sank,sunk,sinking,sinks,sunken,,,,,
sink,sank,sunk,sinking,sinks,sunken,,,,,
sink,sank,sunk,sinking,sinks,sunken,,,,,
sink,sank,sunk,sinking,sinks,sunken,,,,,
sink,sank,sunk,sinking,sinks,sunken,,,,,
input,inputs,inputting,inputted,,,,,,,
interpret,interpreted,interpreting,interprets,,,,,,,
interpret,interpreted,interpreting,interprets,,,,,,,
interpret,interpreted,interpreting,interprets,,,,,,,
interpret,interpreted,interpreting,interprets,,,,,,,
interpret,interpreted,interpreting,interprets,,,,,,,
interpret,interpreted,interpreting,interprets,,,,,,,
dismiss,dismissed,dismissing,dismisses,,,,,,,
dismiss,dismissed,dismissing,dismisses,,,,,,,
dismiss,dismissed,dismissing,dismisses,,,,,,,
dismiss,dismissed,dismissing,dismisses,,,,,,,
dismiss,dismissed,dismissing,dismisses,,,,,,,
dismiss,dismissed,dismissing,dismisses,,,,,,,
inch,inches,inched,inching,,,,,,,
reward,rewards,rewarded,rewarding,,,,,,,
reward,rewards,rewarded,rewarding,,,,,,,
reward,rewards,rewarded,rewarding,,,,,,,
poll,polls,polled,polling,,,,,,,
poll,polls,polled,polling,,,,,,,
poll,polls,polled,polling,,,,,,,
poll,polls,polled,polling,,,,,,,
ward,wards,warding,warded,,,,,,,
joke,jokes,joking,joked,,,,,,,
joke,jokes,joking,joked,,,,,,,
bother,bothered,bothering,bothers,,,,,,,
bother,bothered,bothering,bothers,,,,,,,
bother,bothered,bothering,bothers,,,,,,,
bother,bothered,bothering,bothers,,,,,,,
bother,bothered,bothering,bothers,,,,,,,
bother,bothered,bothering,bothers,,,,,,,
alter,altered,altering,alters,,,,,,,
alter,altered,altering,alters,,,,,,,
alter,altered,altering,alters,,,,,,,
alter,altered,altering,alters,,,,,,,
alter,altered,altering,alters,,,,,,,
acknowledge,acknowledged,acknowledges,acknowledging,,,,,,,
acknowledge,acknowledged,acknowledges,acknowledging,,,,,,,
acknowledge,acknowledged,acknowledges,acknowledging,,,,,,,
acknowledge,acknowledged,acknowledges,acknowledging,,,,,,,
acknowledge,acknowledged,acknowledges,acknowledging,,,,,,,
acknowledge,acknowledged,acknowledges,acknowledging,,,,,,,
rival,rivals,rivalled,rivalling,,,,,,,
rival,rivals,rivalled,rivalling,,,,,,,
gaze,gazed,gazing,gazes,,,,,,,
expand,expanded,expanding,expands,,,,,,,
expand,expanded,expanding,expands,,,,,,,
expand,expanded,expanding,expands,,,,,,,
expand,expanded,expanding,expands,,,,,,,
expand,expanded,expanding,expands,,,,,,,
expand,expanded,expanding,expands,,,,,,,
expand,expanded,expanding,expands,,,,,,,
bend,bent,bending,bends,,,,,,,
bend,bent,bending,bends,,,,,,,
bend,bent,bending,bends,,,,,,,
bend,bent,bending,bends,,,,,,,
bend,bent,bending,bends,,,,,,,
bend,bent,bending,bends,,,,,,,
steel,steeled,steels,steeling,,,,,,,
steel,steeled,steels,steeling,,,,,,,
defend,defending,defended,defends,,,,,,,
defend,defending,defended,defends,,,,,,,
defend,defending,defended,defends,,,,,,,
defend,defending,defended,defends,,,,,,,
defend,defending,defended,defends,,,,,,,
defend,defending,defended,defends,,,,,,,
defend,defending,defended,defends,,,,,,,
encounter,encountered,encounters,encountering,,,,,,,
encounter,encountered,encounters,encountering,,,,,,,
encounter,encountered,encounters,encountering,,,,,,,
encounter,encountered,encounters,encountering,,,,,,,
encounter,encountered,encounters,encountering,,,,,,,
boot,boots,booted,booting,,,,,,,
boot,boots,booted,booting,,,,,,,
analyse,analysed,analysing,analyses,,,,,,,
analyse,analysed,analysing,analyses,,,,,,,
analyse,analysed,analysing,analyses,,,,,,,
analyse,analysed,analysing,analyses,,,,,,,
frank,franked,frankest,franker,franks,franking,,,,,
frank,franked,frankest,franker,franks,franking,,,,,
calculate,calculated,calculating,calculates,,,,,,,
calculate,calculated,calculating,calculates,,,,,,,
calculate,calculated,calculating,calculates,,,,,,,
calculate,calculated,calculating,calculates,,,,,,,
calculate,calculated,calculating,calculates,,,,,,,
calculate,calculated,calculating,calculates,,,,,,,
ice,icing,ices,iced,,,,,,,
ice,icing,ices,iced,,,,,,,
wet,wetter,wetting,wettest,wets,wetted,,,,,
wet,wetter,wetting,wettest,wets,wetted,,,,,
assist,assisted,assisting,assists,,,,,,,
assist,assisted,assisting,assists,,,,,,,
assist,assisted,assisting,assists,,,,,,,
convert,converted,converting,converts,,,,,,,
convert,converted,converting,converts,,,,,,,
convert,converted,converting,converts,,,,,,,
convert,converted,converting,converts,,,,,,,
convert,converted,converting,converts,,,,,,,
convert,converted,converting,converts,,,,,,,
convert,converted,converting,converts,,,,,,,
convert,converted,converting,converts,,,,,,,
convert,converted,converting,converts,,,,,,,
consent,consented,consents,consenting,,,,,,,
crew,crews,crewed,crewing,,,,,,,
possess,possessed,possessing,possesses,,,,,,,
possess,possessed,possessing,possesses,,,,,,,
possess,possessed,possessing,possesses,,,,,,,
strain,strains,strained,straining,,,,,,,
strain,strains,strained,straining,,,,,,,
strain,strains,strained,straining,,,,,,,
strain,strains,strained,straining,,,,,,,
strain,strains,strained,straining,,,,,,,
strain,strains,strained,straining,,,,,,,
strain,strains,strained,straining,,,,,,,
strain,strains,strained,straining,,,,,,,
strain,strains,strained,straining,,,,,,,
anger,angered,angers,angering,,,,,,,
anger,angered,angers,angering,,,,,,,
boss,bosses,bossed,bossing,,,,,,,
breach,breaches,breached,breaching,,,,,,,
breach,breaches,breached,breaching,,,,,,,
stable,stables,stabled,stabling,,,,,,,
peak,peaks,peaked,peaking,,,,,,,
specify,specified,specifying,specifies,,,,,,,
specify,specified,specifying,specifies,,,,,,,
specify,specified,specifying,specifies,,,,,,,
specify,specified,specifying,specifies,,,,,,,
specify,specified,specifying,specifies,,,,,,,
specify,specified,specifying,specifies,,,,,,,
specify,specified,specifying,specifies,,,,,,,
landscape,landscapes,landscaped,landscaping,,,,,,,
landscape,landscapes,landscaped,landscaping,,,,,,,
strip,strips,stripped,stripping,,,,,,,
strip,strips,stripped,stripping,,,,,,,
strip,strips,stripped,stripping,,,,,,,
strip,strips,stripped,stripping,,,,,,,
strip,strips,stripped,stripping,,,,,,,
strip,strips,stripped,stripping,,,,,,,
strip,strips,stripped,stripping,,,,,,,
strip,strips,stripped,stripping,,,,,,,
strip,strips,stripped,stripping,,,,,,,
restore,restored,restoring,restores,,,,,,,
restore,restored,restoring,restores,,,,,,,
restore,restored,restoring,restores,,,,,,,
restore,restored,restoring,restores,,,,,,,
restore,restored,restoring,restores,,,,,,,
pace,paces,pacing,paced,,,,,,,
pace,paces,pacing,paced,,,,,,,
pace,paces,pacing,paced,,,,,,,
pace,paces,pacing,paced,,,,,,,
preserve,preserved,preserving,preserves,,,,,,,
preserve,preserved,preserving,preserves,,,,,,,
preserve,preserved,preserving,preserves,,,,,,,
preserve,preserved,preserving,preserves,,,,,,,
preserve,preserved,preserving,preserves,,,,,,,
preserve,preserved,preserving,preserves,,,,,,,
chip,chips,chipped,chipping,,,,,,,
chip,chips,chipped,chipping,,,,,,,
chip,chips,chipped,chipping,,,,,,,
chip,chips,chipped,chipping,,,,,,,
chip,chips,chipped,chipping,,,,,,,
restrict,restricted,restricting,restricts,,,,,,,
restrict,restricted,restricting,restricts,,,,,,,
restrict,restricted,restricting,restricts,,,,,,,
restrict,restricted,restricting,restricts,,,,,,,
cloud,clouds,clouded,clouding,,,,,,,
cloud,clouds,clouded,clouding,,,,,,,
cloud,clouds,clouded,clouding,,,,,,,
cloud,clouds,clouded,clouding,,,,,,,
cloud,clouds,clouded,clouding,,,,,,,
cloud,clouds,clouded,clouding,,,,,,,
cloud,clouds,clouded,clouding,,,,,,,
reckon,reckoned,reckons,reckoning,,,,,,,
reckon,reckoned,reckons,reckoning,,,,,,,
reckon,reckoned,reckons,reckoning,,,,,,,
reckon,reckoned,reckons,reckoning,,,,,,,
reckon,reckoned,reckons,reckoning,,,,,,,
reckon,reckoned,reckons,reckoning,,,,,,,
smooth,smoothed,smoothing,smoother,smooths,smoothest,,,,,
smooth,smoothed,smoothing,smoother,smooths,smoothest,,,,,
smooth,smoothed,smoothing,smoother,smooths,smoothest,,,,,
layer,layers,layered,layering,,,,,,,
distinguish,distinguished,distinguishes,distinguishing,,,,,,,
distinguish,distinguished,distinguishes,distinguishing,,,,,,,
distinguish,distinguished,distinguishes,distinguishing,,,,,,,
distinguish,distinguished,distinguishes,distinguishing,,,,,,,
distinguish,distinguished,distinguishes,distinguishing,,,,,,,
keen,keener,keenest,keening,keened,keens,,,,,
curve,curves,curved,curving,,,,,,,
curve,curves,curved,curving,,,,,,,
curve,curves,curved,curving,,,,,,,
curve,curves,curved,curving,,,,,,,
curve,curves,curved,curving,,,,,,,
parallel,parallels,paralleling,paralleled,,,,,,,
parallel,parallels,paralleling,paralleled,,,,,,,
parallel,parallels,paralleling,paralleled,,,,,,,
sugar,sugars,sugaring,sugared,,,,,,,
habit,habits,,,,,,,,,
constitute,constitutes,constituted,constituting,,,,,,,
constitute,constitutes,constituted,constituting,,,,,,,
constitute,constitutes,constituted,constituting,,,,,,,
constitute,constitutes,constituted,constituting,,,,,,,
comfort,comforted,comforts,comforting,,,,,,,
comfort,comforted,comforts,comforting,,,,,,,
excuse,excuses,excused,excusing,,,,,,,
excuse,excuses,excused,excusing,,,,,,,
excuse,excuses,excused,excusing,,,,,,,
excuse,excuses,excused,excusing,,,,,,,
excuse,excuses,excused,excusing,,,,,,,
excuse,excuses,excused,excusing,,,,,,,
angle,angles,angled,angling,,,,,,,
angle,angles,angled,angling,,,,,,,
angle,angles,angled,angling,,,,,,,
angle,angles,angled,angling,,,,,,,
angle,angles,angled,angling,,,,,,,
reverse,reversed,reversing,reverses,,,,,,,
reverse,reversed,reversing,reverses,,,,,,,
reverse,reversed,reversing,reverses,,,,,,,
reverse,reversed,reversing,reverses,,,,,,,
submit,submitted,submitting,submits,,,,,,,
submit,submitted,submitting,submits,,,,,,,
submit,submitted,submitting,submits,,,,,,,
submit,submitted,submitting,submits,,,,,,,
submit,submitted,submitting,submits,,,,,,,
submit,submitted,submitting,submits,,,,,,,
submit,submitted,submitting,submits,,,,,,,
submit,submitted,submitting,submits,,,,,,,
submit,submitted,submitting,submits,,,,,,,
pipe,pipes,piped,piping,,,,,,,
pipe,pipes,piped,piping,,,,,,,
pipe,pipes,piped,piping,,,,,,,
pipe,pipes,piped,piping,,,,,,,
slight,slightest,slighter,slighted,slights,slighting,,,,,
spell,spells,spelt,spelled,spelling,,,,,,
spell,spells,spelt,spelled,spelling,,,,,,
spell,spells,spelt,spelled,spelling,,,,,,
spell,spells,spelt,spelled,spelling,,,,,,
yield,yields,yielded,yielding,,,,,,,
yield,yields,yielded,yielding,,,,,,,
yield,yields,yielded,yielding,,,,,,,
yield,yields,yielded,yielding,,,,,,,
yield,yields,yielded,yielding,,,,,,,
yield,yields,yielded,yielding,,,,,,,
yield,yields,yielded,yielding,,,,,,,
yield,yields,yielded,yielding,,,,,,,
yield,yields,yielded,yielding,,,,,,,
muscle,muscles,muscled,muscling,,,,,,,
stream,streams,streaming,streamed,,,,,,,
stream,streams,streaming,streamed,,,,,,,
stream,streams,streaming,streamed,,,,,,,
stream,streams,streaming,streamed,,,,,,,
stream,streams,streaming,streamed,,,,,,,
certificate,certificates,certificated,certificating,,,,,,,
certificate,certificates,certificated,certificating,,,,,,,
sail,sailing,sailed,sails,,,,,,,
sail,sailing,sailed,sails,,,,,,,
sail,sailing,sailed,sails,,,,,,,
sail,sailing,sailed,sails,,,,,,,
pitch,pitched,pitches,pitching,,,,,,,
pitch,pitched,pitches,pitching,,,,,,,
pitch,pitched,pitches,pitching,,,,,,,
pitch,pitched,pitches,pitching,,,,,,,
pitch,pitched,pitches,pitching,,,,,,,
pitch,pitched,pitches,pitching,,,,,,,
pitch,pitched,pitches,pitching,,,,,,,
pitch,pitched,pitches,pitching,,,,,,,
pitch,pitched,pitches,pitching,,,,,,,
solve,solved,solving,solves,,,,,,,
solve,solved,solving,solves,,,,,,,
solve,solved,solving,solves,,,,,,,
cake,cakes,caked,caking,,,,,,,
predict,predicted,predicting,predicts,,,,,,,
predict,predicted,predicting,predicts,,,,,,,
hat,hats,hatted,,,,,,,,
hat,hats,hatted,,,,,,,,
highlight,highlighted,highlights,highlighting,,,,,,,
brush,brushed,brushes,brushing,,,,,,,
brush,brushed,brushes,brushing,,,,,,,
brush,brushed,brushes,brushing,,,,,,,
brush,brushed,brushes,brushing,,,,,,,
brush,brushed,brushes,brushing,,,,,,,
brush,brushed,brushes,brushing,,,,,,,
locate,located,locating,locates,,,,,,,
locate,located,locating,locates,,,,,,,
locate,located,locating,locates,,,,,,,
locate,located,locating,locates,,,,,,,
snow,snowing,snows,snowed,,,,,,,
snow,snowing,snows,snowed,,,,,,,
bay,bays,baying,bayed,,,,,,,
bay,bays,baying,bayed,,,,,,,
tackle,tackled,tackling,tackles,,,,,,,
tackle,tackled,tackling,tackles,,,,,,,
tackle,tackled,tackling,tackles,,,,,,,
bread,breads,,,,,,,,,
blind,blinds,blinded,blinding,blinder,,,,,,
blind,blinds,blinded,blinding,blinder,,,,,,
blind,blinds,blinded,blinding,blinder,,,,,,
lecture,lectures,lectured,lecturing,,,,,,,
lecture,lectures,lectured,lecturing,,,,,,,
pale,paler,paled,pales,palest,paling,,,,,
tap,tapped,taps,tapping,,,,,,,
tap,tapped,taps,tapping,,,,,,,
tap,tapped,taps,tapping,,,,,,,
tap,tapped,taps,tapping,,,,,,,
tap,tapped,taps,tapping,,,,,,,
tap,tapped,taps,tapping,,,,,,,
tap,tapped,taps,tapping,,,,,,,
tap,tapped,taps,tapping,,,,,,,
tap,tapped,taps,tapping,,,,,,,
zone,zones,,,,,,,,,
zone,zones,,,,,,,,,
venture,ventures,ventured,venturing,,,,,,,
venture,ventures,ventured,venturing,,,,,,,
venture,ventures,ventured,venturing,,,,,,,
whisper,whispered,whispering,whispers,,,,,,,
trap,trapped,traps,trapping,,,,,,,
trap,trapped,traps,trapping,,,,,,,
trap,trapped,traps,trapping,,,,,,,
trap,trapped,traps,trapping,,,,,,,
spare,spared,spares,sparing,,,,,,,
spare,spared,spares,sparing,,,,,,,
spare,spared,spares,sparing,,,,,,,
spare,spared,spares,sparing,,,,,,,
hunt,hunting,hunted,hunts,,,,,,,
hunt,hunting,hunted,hunts,,,,,,,
hunt,hunting,hunted,hunts,,,,,,,
hunt,hunting,hunted,hunts,,,,,,,
hunt,hunting,hunted,hunts,,,,,,,
hunt,hunting,hunted,hunts,,,,,,,
hunt,hunting,hunted,hunts,,,,,,,
invest,invested,investing,invests,,,,,,,
invest,invested,investing,invests,,,,,,,
invest,invested,investing,invests,,,,,,,
invest,invested,investing,invests,,,,,,,
invest,invested,investing,invests,,,,,,,
rough,rougher,roughest,roughs,roughed,roughing,,,,,
core,cores,cored,coring,,,,,,,
bowl,bowls,bowled,bowling,,,,,,,
bowl,bowls,bowled,bowling,,,,,,,
chamber,chambers,,,,,,,,,
sweep,swept,sweeping,sweeps,,,,,,,
sweep,swept,sweeping,sweeps,,,,,,,
sweep,swept,sweeping,sweeps,,,,,,,
sweep,swept,sweeping,sweeps,,,,,,,
sweep,swept,sweeping,sweeps,,,,,,,
sweep,swept,sweeping,sweeps,,,,,,,
sweep,swept,sweeping,sweeps,,,,,,,
sweep,swept,sweeping,sweeps,,,,,,,
sweep,swept,sweeping,sweeps,,,,,,,
attribute,attributed,attributes,attributing,,,,,,,
attribute,attributed,attributes,attributing,,,,,,,
retire,retired,retiring,retires,,,,,,,
retire,retired,retiring,retires,,,,,,,
retire,retired,retiring,retires,,,,,,,
retire,retired,retiring,retires,,,,,,,
retire,retired,retiring,retires,,,,,,,
retire,retired,retiring,retires,,,,,,,
retire,retired,retiring,retires,,,,,,,
