sub term,obj term,doc ID
matthews:0:probability:1:distribution:0:function,rapid:1:pdb:0:growth,10.1107/S1399004714005550
original:2:matthews:0:probability:1:distribution:0:function,rapid:1:pdb:0:growth:2:year,10.1107/S1399004714005550
nonparametric:0:kernel,multiple:0:parameter,10.1107/S1399004714005550
nonparametric:0:kernel,multiple:0:parameter,10.1107/S1399004714005550
nonparametric:0:kernel,multiple:0:parameter,10.1107/S1399004714005550
nonparametric:0:kernel:1:density,multiple:0:parameter,10.1107/S1399004714005550
nonparametric:0:kernel:1:density,multiple:0:parameter,10.1107/S1399004714005550
nonparametric:0:kernel:1:density,multiple:0:parameter,10.1107/S1399004714005550
nonparametric:0:kernel:1:density:2:estimator,multiple:0:parameter,10.1107/S1399004714005550
nonparametric:0:kernel:1:density:2:estimator,multiple:0:parameter,10.1107/S1399004714005550
nonparametric:0:kernel:1:density:2:estimator,multiple:0:parameter,10.1107/S1399004714005550
detailed:0:analysis,dominate:0:primary:1:model,10.1107/S1399004714005550
detailed:0:analysis,dominate:0:primary:1:model:2:parameter,10.1107/S1399004714005550
molecular:0:weight:1:symmetry,categorical:0:model:1:simple:0:linear,10.1107/S1399004714005550
molecular:0:weight:1:symmetry:2:dependency,categorical:0:model:1:simple:0:linear,10.1107/S1399004714005550
kernel:0:density,primary:0:option,10.1107/S1600536812007878
kernel:0:density:1:estimator,primary:0:option,10.1107/S1600536812007878
title:0:compound,zinc:0:complex,10.1107/S1600536812007878
title:0:compound,zinc:0:complex,10.1107/S1600536812007878
title:0:compound,1:0:example,10.1107/S1600536812007878
title:0:compound,1:0:example,10.1107/S1600536812007878
n:0:atom,mo:0:atom,10.1107/S0108270196005628
n:0:atom,slightly:0:distort:1:octahedron,10.1107/S0108270196005628
n:0:atom,mo:0:atom:2:slightly:0:distort:1:octahedron,10.1107/S0108270196005628
anion:0:cation,twofold:0:axis,10.1107/S0108270196005628
title:0:compound,base:0:ligand,10.1107/S1600536812003704
o:0:n,site:0:occupancy,10.1107/S1600536812003704
o:0:n:1:atom,site:0:occupancy,10.1107/S1600536812003704
o:0:n:1:atom:2:disorder:1:h:0:atom,site:0:occupancy,10.1107/S1600536812003704
absolute:0:structure,dispersion:0:effect,10.1107/S0108270196006002
absolute:0:structure,anomalous:1:dispersion:0:effect,10.1107/S0108270196006002
title:0:compound,buckle:0:sheet,10.1107/S0108270196006002
title:0:compound,buckle:0:sheet,10.1107/S0108270196006002
title:0:compound:1:crystal:0:structure,buckle:0:sheet,10.1107/S0108270196006002
title:0:compound:1:crystal:0:structure,buckle:0:sheet,10.1107/S0108270196006002
title:0:compound,inversion:0:center,10.1107/S1600536812032266
title:0:compound:1:molecule,inversion:0:center,10.1107/S1600536812032266
benzimidazole:0:ring,dihedral:0:angle,10.1107/S1600536812032266
imidazolidine:0:ring,twist:0:conformation,10.1107/S1600536812032655
piperazine:0:ring,chair:0:conformation,10.1107/S1600536812003820
double:0:bond,e:0:configuration,10.1107/S1600536812003820
c:1:double:0:bond,e:0:configuration,10.1107/S1600536812003820
inversion:0:dimer,mdash:0:h,10.1107/S1600536812003820
inversion:0:dimer,c:1:mdash:0:h,10.1107/S1600536812003820
inversion:0:dimer,c:1:mdash:0:h:2:pair,10.1107/S1600536812003820
title:0:compound,epimerization:0:reaction,10.1107/S1600536812003674
hydrogen:0:bond,chair:0:conformation,10.1107/S1600536812003674
n:1:hydrogen:0:bond,slightly:0:distort:1:chair:0:conformation,10.1107/S1600536812003674
cl:0:atom,available:1:hydrogen:0:bond,10.1107/S1600536812003637
base:0:complex,coordination:0:geometry,10.1107/S1600536812003637
o:0:atom,apical:0:position,10.1107/S1600536812003637
schiff:1:base:0:complex,coordination:0:geometry,10.1107/S1600536812003637
oxide:1:o:0:atom,apical:0:position,10.1107/S1600536812003637
title:2:schiff:1:base:0:complex,schiff:1:base:0:ligand,10.1107/S1600536812003637
hydrogen:0:bond,supramolecular:0:chain,10.1107/S1600536812003637
hydrogen:0:bond,supramolecular:0:chain,10.1107/S1600536812003637
o:1:hydrogen:0:bond,supramolecular:0:chain,10.1107/S1600536812003637
o:1:hydrogen:0:bond,supramolecular:0:chain,10.1107/S1600536812003637
investigate:0:crystal,minor:0:component,10.1107/S1600536812003078
title:0:compound,envelope:0:conformation,10.1107/S1600536812003078
title:0:compound,distort:1:envelope:0:conformation,10.1107/S1600536812003078
bond:0:length,h:0:atom,10.1107/S1600536812003078
o:1:bond:0:length,o:1:h:0:atom,10.1107/S1600536812003078
molecular:0:structure,phenyl:0:isoxazoline,10.1107/S1600536810042972
crystal:0:structure,situ:0:cryocrystallization,10.1107/S1600536810043904
early:0:know:1:z:0:prime,situ:0:cryocrystallization:1:technique,10.1107/S1600536810043904
title:0:compound,zwitterionic:0:form,10.1107/S1600536810043904
title:0:compound,crystal:1:zwitterionic:0:form,10.1107/S1600536810043904
hydrogen:0:bond,bc:0:plane,10.1107/S1600536810043904
o:1:hydrogen:0:bond,bc:0:plane:1:parallel,10.1107/S1600536810043904
title:0:complex,o:0:atom,10.1107/S0108270197011062
gauche:0:torsion,conformational:0:corner,10.1107/S1600536810040456
gauche:0:torsion:1:angle,conformational:0:corner,10.1107/S1600536810040456
successive:2:gauche:0:torsion:1:angle,conformational:0:corner,10.1107/S1600536810040456
title:0:compound,independent:0:molecule,10.1107/S1600536810040456
title:0:compound:1:asymmetric:0:unit,independent:0:molecule,10.1107/S1600536810040456
hydrogen:0:bond,centrosymmetric:0:tetramer,10.1107/S1600536810040456
o:1:hydrogen:0:bond,centrosymmetric:0:tetramer,10.1107/S1600536810040456
mirror:0:symmetry,host:0:rest,10.1107/S0108270197009542
mirror:0:symmetry,host:0:rest,10.1107/S0108270197009542
mirror:0:symmetry,host:0:rest:1:geometry,10.1107/S0108270197009542
mirror:0:symmetry,host:0:rest:1:geometry,10.1107/S0108270197009542
mycobacterium:0:tuberculosis,catalytic:0:cofactor,10.1107/S1744309108011512
catalytic:0:cofactor,mycobacterium:0:specie,10.1107/S1744309108011512
mycobacterium:0:tuberculosis:1:putative:0:pnpox,catalytic:0:cofactor:1:mechanism,10.1107/S1744309108011512
catalytic:0:cofactor:1:mechanism,mycobacterium:0:specie,10.1107/S1744309108011512
mycobacterium:0:tuberculosis:1:putative:0:pnpox:2:recent:0:report,catalytic:0:cofactor:1:mechanism,10.1107/S1744309108011512
asymmetric:0:unit,crystallographically:0:independent:1:molecule,10.1107/S1600536810043795
o:0:interaction,crystal:0:structure,10.1107/S0108270197009682
o:0:interaction,crystal:0:structure:1:stabilization,10.1107/S0108270197009682
neighbour:0:molecule,molecular:0:complex,10.1107/S0108270197009682
neighbour:0:molecule:1:pi:0:interaction,molecular:0:complex,10.1107/S0108270197009682
two:0:ge:1:atom,tetragonal:0:prism,10.1107/S0108270112031526
metallic:0:nature,interatomic:0:distance,10.1107/S0108270197011438
bond:1:metallic:0:nature,interatomic:0:distance,10.1107/S0108270197011438
bond:1:metallic:0:nature,electronic:0:structure:1:calculation:2:interatomic:0:distance,10.1107/S0108270197011438
pi:0:title,crystalline:0:complex,10.1107/S0108270197011438
title:0:compound,intermolecular:0:contact,10.1107/S0108270197010809
title:0:compound:1:crystal:0:structure,relatively:0:isolate:1:molecule,10.1107/S0108270197010809
c:0:alpha,complete:0:model,10.1107/S0907444997005829
c:0:alpha:1:position,complete:0:model:1:reconstruction,10.1107/S0907444997005829
protein:2:c:0:alpha:1:position,complete:0:model:1:reconstruction:2:scaffold,10.1107/S0907444997005829
reconstruction:0:program,reliability:0:accuracy,10.1107/S0907444997005829
backbone:0:atom,original:0:position,10.1107/S0907444997005829
calpha:0:polyalanine:1:model,approximately:0:correct:1:orientation,10.1107/S0907444997005829
calpha:0:polyalanine:1:model,approximately:0:correct:1:orientation,10.1107/S0907444997005829
calpha:0:polyalanine:1:model,approximately:0:correct:1:orientation:2:selectivity,10.1107/S0907444997005829
calpha:0:polyalanine:1:model,approximately:0:correct:1:orientation:2:selectivity,10.1107/S0907444997005829
molecular:0:structure,mdash:0:h,10.1107/S1600536810038535
molecular:0:structure,n:1:mdash:0:h,10.1107/S1600536810038535
molecular:0:conformation,n:1:mdash:0:h,10.1107/S1600536810042327
pi:0:interaction,crystal:0:structure,10.1107/S1600536810043485
hippuric:0:acid,hydrogen:0:bond,10.1107/S1600536810040602
hippuric:0:acid:1:anion,intramolecular:1:hydrogen:0:bond,10.1107/S1600536810040602
hippuric:0:acid:1:anion:2:uncoordinated:1:o:0:atom,intramolecular:1:hydrogen:0:bond,10.1107/S1600536810040602
crystal:0:pack,mdash:0:h,10.1107/S1600536810040602
crystal:0:pack,o:1:mdash:0:h,10.1107/S1600536810040602
crystal:0:pack,intermolecular:2:o:1:mdash:0:h,10.1107/S1600536810040602
nonspecific:0:manner,bend:0:dna,10.1107/S1399004714023931
nonspecific:0:manner,bend:0:dna,10.1107/S1399004714023931
nonspecific:0:manner:2:dna:1:minor:0:groove,bend:0:dna,10.1107/S1399004714023931
nonspecific:0:manner:2:dna:1:minor:0:groove,bend:0:dna,10.1107/S1399004714023931
structural:0:comparison,flexible:0:nature,10.1107/S1399004714023931
flexible:0:nature,complex:0:formation,10.1107/S1399004714023931
simulation:0:datum,basic:0:residue,10.1107/S1399004714023931
basic:0:residue,central:0:role,10.1107/S1399004714023931
md:1:simulation:0:datum,successive:1:basic:0:residue,10.1107/S1399004714023931
successive:1:basic:0:residue,central:0:role,10.1107/S1399004714023931
md:1:simulation:0:datum,beta:2:successive:1:basic:0:residue,10.1107/S1399004714023931
beta:2:successive:1:basic:0:residue,central:0:role,10.1107/S1399004714023931
flexible:0:beta,remarkable:0:role,10.1107/S1399004714023931
flexible:0:beta:1:hinge:0:region,remarkable:0:role,10.1107/S1399004714023931
dna:0:emsa,deformable:0:dna,10.1107/S1399004714023931
base:0:local:0:shape,ndash:0:residue,10.1107/S0108270104025648
charge:0:balance,ethylenediammonium:0:cation,10.1107/S0108270104025648
new:0:algorithm,powder:0:diffraction,10.1107/S0021889898010632
new:0:algorithm,powder:0:diffraction:1:pattern,10.1107/S0021889898010632
1:0:category,alpha:1:shape:0:identity,10.1107/S0021889898010632
1:0:category,alpha:0:component:2:alpha:1:shape:0:identity,10.1107/S0021889898010632
2:0:category,fit:1:experimental:0:datum,10.1107/S0021889898010632
present:0:method,alpha:0:line,10.1107/S0108270104026356
present:0:method,alpha:0:line,10.1107/S0108270104026356
present:0:method,k:1:alpha:0:line,10.1107/S0108270104026356
present:0:method,k:1:alpha:0:line,10.1107/S0108270104026356
present:0:method,radiation:2:k:1:alpha:0:line,10.1107/S0108270104026356
present:0:method,radiation:2:k:1:alpha:0:line,10.1107/S0108270104026356
cone:0:conformation,hydrogen:0:bond,10.1107/S0108270104026356
macrocycle:0:adopt:1:cone:0:conformation,intramolecular:1:hydrogen:0:bond,10.1107/S0108270104026356
adjacent:0:molecule,c:0:axis,10.1107/S0108270104026356
adjacent:0:molecule:1:cavity,c:0:axis,10.1107/S0108270104026356
adjacent:0:molecule:1:cavity:2:methyl:1:ester:0:chain,c:0:axis:1:parallel:2:chain,10.1107/S0108270104026356
chain:0:motif,mdash:0:h,10.1107/S1600536810041607
chain:0:motif:1:cdii:0:atom,o:1:mdash:0:h,10.1107/S1600536810041607
bernoullian:0:model,lorentzian:0:profile,10.1107/S0021889884011845
result:0:calculation,good:0:fit,10.1107/S0021889884011845
bernoullian:0:model,result:0:calculation:1:lorentzian:0:profile,10.1107/S0021889884011845
result:0:calculation:1:lorentzian:0:profile,experiment:1:good:0:fit,10.1107/S0021889884011845
thin:0:film,substrate:0:cruciform,10.1107/S0021889811030226
substrate:0:cruciform,test:0:machine,10.1107/S0021889811030226
test:0:machine,diffabs:0:beamline,10.1107/S0021889811030226
cu:0:nanocomposite:1:thin:0:film,substrate:0:cruciform,10.1107/S0021889811030226
substrate:0:cruciform,biaxial:1:test:0:machine,10.1107/S0021889811030226
biaxial:1:test:0:machine,synchrotron:0:soleil:1:diffabs:0:beamline,10.1107/S0021889811030226
polyamidoamine:0:dendrimer,conformation:0:parameter,10.1107/S0021889811034911
soft:0:shell,scatter:0:datum,10.1107/S0021889811034911
etc:1:soft:0:shell,scatter:0:datum,10.1107/S0021889811034911
etc:1:soft:0:shell:2:thickness,scatter:0:datum:1:fit:2:model,10.1107/S0021889811034911
neutron:0:scatter,scientific:0:study,10.1107/S0108270101018017
-PRON-:0:structure,axis:0:parallel,10.1107/S0108270101018017
title:0:compound,asymmetric:0:unit,10.1107/S010827010200032X
title:0:compound:1:crystal,asymmetric:0:unit:1:molecule,10.1107/S010827010200032X
title:0:compound:1:crystal,short:1:intermolecular:0:interaction:2:asymmetric:0:unit:1:molecule,10.1107/S010827010200032X
previous:0:study,specie:0:oligomeriz,10.1107/S010827010200032X
two:0:ligand,tran:0:position,10.1107/S1600536810038511
two:0:ligand,tran:0:position,10.1107/S1600536810038511
structural:0:parameter,crystal:0:structure,10.1107/S160057671401303X
structural:0:parameter,title:0:compound:1:crystal:0:structure,10.1107/S160057671401303X
structural:0:parameter,title:0:compound:1:crystal:0:structure:2:agreement,10.1107/S160057671401303X
transform:0:ndash,crystal:0:structure,10.1107/S160057671401303X
transform:0:ndash,crystal:0:structure,10.1107/S160057671401303X
transform:0:ndash,molecule:1:crystal:0:structure,10.1107/S160057671401303X
transform:0:ndash,molecule:1:crystal:0:structure,10.1107/S160057671401303X
transform:0:ndash:1:infrared:2:spectroscopy,molecule:1:crystal:0:structure,10.1107/S160057671401303X
transform:0:ndash:1:infrared:2:spectroscopy,molecule:1:crystal:0:structure,10.1107/S160057671401303X
such:0:change,biological:0:activity,10.1107/S0108270102000707
such:0:change,biological:0:activity:1:significant:0:difference,10.1107/S0108270102000707
title:0:compound,c:0:mdash,10.1107/S0108270102000707
title:0:compound:1:crystal:0:structure,c:0:mdash:1:h,10.1107/S0108270102000707
f:0:atom,n:0:atom,10.1107/S0108270102000707
aromatic:0:h,methylene:0:h,10.1107/S0108270102000707
group:1:f:0:atom,n:0:atom,10.1107/S0108270102000707
aromatic:0:h:1:atom,methylene:0:h:1:atom,10.1107/S0108270102000707
group:1:f:0:atom,aromatic:0:h:1:atom:2:n:0:atom,10.1107/S0108270102000707
aromatic:0:h:1:atom:2:n:0:atom,acidic:2:methylene:0:h:1:atom,10.1107/S0108270102000707
torsion:0:angle,planar:0:phenyl,10.1107/S1600576714014289
planar:0:phenyl,typical:0:deformation,10.1107/S1600576714014289
ndash:1:torsion:0:angle,planar:0:phenyl:1:ring,10.1107/S1600576714014289
planar:0:phenyl:1:ring,endo:0:angle:1:typical:0:deformation,10.1107/S1600576714014289
ph:2:ndash:1:torsion:0:angle,planar:0:phenyl:1:ring,10.1107/S1600576714014289
rational:0:function,appropriate:0:integer,10.1107/S1600576714014289
rational:0:function:1:arctangent:0:function,r:0:distance:1:appropriate:0:integer,10.1107/S1600576714014289
cf:0:expression,numerical:0:determination,10.1107/S1600536810039449
cf:0:expression,correspond:1:scatter:0:intensity:2:numerical:0:determination,10.1107/S1600536810039449
hydrogen:0:bond,centrosymmetric:0:dimer,10.1107/S1600536810039449
o:1:hydrogen:0:bond,centrosymmetric:0:dimer,10.1107/S1600536810039449
title:0:compound,o:0:atom,10.1107/S1600536810039000
aromatic:0:ring,dihedral:0:angle,10.1107/S1600536808043717
title:0:molecule,solid:0:state,10.1107/S1600536809000063
hydrogen:0:bond,molecular:0:conformation,10.1107/S1600536809000063
o:1:hydrogen:0:bond,molecular:0:conformation,10.1107/S1600536809000063
s:0:hydrogen,centrosymmetric:0:dimer,10.1107/S1600536809000063
s:0:hydrogen:1:bond,centrosymmetric:0:dimer,10.1107/S1600536809000063
unit:0:cell,mdash:0:h,10.1107/S1600536808043286
unit:0:cell:1:molecule,c:1:mdash:0:h,10.1107/S1600536808043286
residue:0:consist:1:enzyme,catalytic:0:activity,10.1107/S090744499801021X
residue:0:consist:1:enzyme,catalytic:0:activity,10.1107/S090744499801021X
residue:0:consist:1:enzyme:2:proteolytically:0:derive:1:fragment,catalytic:0:activity,10.1107/S090744499801021X
residue:0:consist:1:enzyme:2:proteolytically:0:derive:1:fragment,catalytic:0:activity,10.1107/S090744499801021X
aring:0:resolution,structure:0:determination,10.1107/S0907444998004934
vitro:0:selection,diffusion:0:method,10.1107/S0907444998004934
vitro:0:selection,diffusion:0:method,10.1107/S0907444998004934
crystal:0:structure,mdash:0:h,10.1107/S1600536809001093
crystal:0:structure,o:1:mdash:0:h,10.1107/S1600536809001093
crystal:0:structure,asymmetric:2:o:1:mdash:0:h,10.1107/S1600536809001093
crystal:0:structure,c:0:mdash,10.1107/S1600536809000579
crystal:0:structure,c:0:mdash:1:h,10.1107/S1600536809000579
crystal:0:structure,intermolecular:2:c:0:mdash:1:h,10.1107/S1600536809000579
flat:0:sample,representative:0:diffractogram,10.1107/S0021889897008972
flat:0:sample,representative:0:diffractogram,10.1107/S0021889897008972
thiocyanate:0:solution,aring:0:resolution,10.1107/S0907444998008725
thiocyanate:0:solution,aring:0:resolution,10.1107/S0907444998008725
independent:0:molecule,amore:0:program,10.1107/S0907444998008725
independent:0:molecule,amore:0:program,10.1107/S0907444998008725
amore:0:program,monomer:0:model,10.1107/S0907444998008725
amore:0:program,single:1:monomer:0:model,10.1107/S0907444998008725
title:0:dicarbonyl,twofold:0:symmetry,10.1107/S1600536808043705
title:0:dicarbonyl:1:compound,local:1:twofold:0:symmetry,10.1107/S1600536808043705
title:0:dicarbonyl:1:compound:2:molecule,approximate:2:local:1:twofold:0:symmetry,10.1107/S1600536808043705
hydrogen:0:bond,chain:0:structure,10.1107/S1600536811035495
hydrogen:0:bond,chain:0:structure,10.1107/S1600536811035495
o:1:hydrogen:0:bond,chain:0:structure,10.1107/S1600536811035495
o:1:hydrogen:0:bond,chain:0:structure,10.1107/S1600536811035495
chlorobenzene:0:ring,syn:0:orientation,10.1107/S1600536811035495
centrosymmetrically:0:relate:1:molecule,dimeric:0:unit,10.1107/S1600536811035495
bupropion:0:molecule,mdash:0:h,10.1107/S1600536811037093
bupropion:0:molecule:1:amino:0:group,mdash:0:h,10.1107/S1600536811037093
solvent:0:molecule,bromide:0:ion,10.1107/S1600536811037093
solvent:0:molecule,o:1:mdash:0:h:2:bromide:0:ion,10.1107/S1600536811037093
