char dist,word dist,stem,sub term,obj term,doc ID
42,7,consist,cost:0:function,calculate:0:measure:1:intensity:2:discrepancy,10.1107/S0108767300009119
42,7,represent,cost:0:function,calculate:0:measure:1:intensity:2:discrepancy,10.1107/S0108767300009119
57,11,use,simulate:0:anneal,minimization:0:problem,10.1107/S0108767300009119
57,11,solve,simulate:0:anneal,minimization:0:problem,10.1107/S0108767300009119
62,9,consist,cost:0:function,calculate:0:measure:1:intensity,10.1107/S0108767300009119
62,9,represent,cost:0:function,calculate:0:measure:1:intensity,10.1107/S0108767300009119
127,18,consist,cost:0:function,probability:0:distribution,10.1107/S0108767300009119
127,18,represent,cost:0:function,probability:0:distribution,10.1107/S0108767300009119
12,2,provide,parameter:1:small:0:numb,convenient:0:way,10.1107/S0108767300009740
26,4,provide,small:0:numb,convenient:0:way,10.1107/S0108767300009740
8,2,be,model:0:predict:2:average:1:crystallite:0:size,experimental:0:datum:1:agreement,10.1107/S0108767300010205
15,2,describe,separate:0:step,principally:1:program:0:reference,10.1107/S0108767300010205
15,2,describe,separate:0:step:1:algorithm:0:employ:2:basic:0:feature,principally:1:program:0:reference,10.1107/S0108767300010205
27,5,present,paracrystalline:0:material:1:disorder,lattice:0:cell:1:distortion:0:spiral:0:paracrystal,10.1107/S0108767300010205
27,5,base,paracrystalline:0:material:1:disorder,lattice:0:cell:1:distortion:0:spiral:0:paracrystal,10.1107/S0108767300010205
27,5,present,paracrystalline:0:material:1:disorder:2:crystallite:0:size,lattice:0:cell:1:distortion:0:spiral:0:paracrystal,10.1107/S0108767300010205
27,5,base,paracrystalline:0:material:1:disorder:2:crystallite:0:size,lattice:0:cell:1:distortion:0:spiral:0:paracrystal,10.1107/S0108767300010205
27,5,present,paracrystalline:0:material,distortion:0:spiral:0:paracrystal,10.1107/S0108767300010205
27,5,base,paracrystalline:0:material,distortion:0:spiral:0:paracrystal,10.1107/S0108767300010205
31,6,be,average:1:crystallite:0:size,experimental:0:datum:1:agreement,10.1107/S0108767300010205
32,4,describe,separate:0:step,program:0:reference,10.1107/S0108767300010205
27,5,perform,diffraction:0:dispersion:1:surface,forbid:0:wavefield,10.1107/S0108767300013180
27,5,study,diffraction:0:dispersion:1:surface,forbid:0:wavefield,10.1107/S0108767300013180
35,6,perform,diffraction:0:dispersion,forbid:0:wavefield,10.1107/S0108767300013180
35,6,study,diffraction:0:dispersion,forbid:0:wavefield,10.1107/S0108767300013180
60,10,found,asymptotic:0:transition,excitation:0:state,10.1107/S0108767300013180
60,10,found,asymptotic:0:transition,wavefield:1:excitation:0:state,10.1107/S0108767300013180
7,1,give,probability:0:distribution,approximate:0:formula,10.1107/S0108767300013714
7,1,give,gaussian:1:probability:0:distribution,approximate:0:formula,10.1107/S0108767300013714
7,1,give,bias:2:gaussian:1:probability:0:distribution,approximate:0:formula,10.1107/S0108767300013714
24,4,experience,atom:1:different:0:type,single:0:force:1:function,10.1107/S0108767300013714
24,4,experience,atom:1:different:0:type:2:cell,single:0:force:1:function,10.1107/S0108767300013714
26,5,interact,single:0:force:1:function,strength:0:proportional,10.1107/S0108767300013714
26,5,interact,single:0:force:1:function,scatter:0:factor:1:product:2:strength:0:proportional,10.1107/S0108767300013714
32,6,experience,different:0:type,single:0:force,10.1107/S0108767300013714
35,6,interact,single:0:force,strength:0:proportional,10.1107/S0108767300013714
46,8,increase,ensemble:0:asymmetrical:1:entropy,equivalent:0:position,10.1107/S0108767300013714
46,8,average,ensemble:0:asymmetrical:1:entropy,equivalent:0:position,10.1107/S0108767300013714
77,13,consider,only:1:si:0:framework,homogeneous:1:sphere:0:pack,10.1107/S0108767302005287
77,13,describe,only:1:si:0:framework,homogeneous:1:sphere:0:pack,10.1107/S0108767302005287
89,14,consider,si:0:framework,sphere:0:pack,10.1107/S0108767302005287
89,14,describe,si:0:framework,sphere:0:pack,10.1107/S0108767302005287
25,4,reformulate,minimal:1:principle:0:model,centrosymmetric:0:structure:1:case,10.1107/S0108767303012972
26,5,employ,crystal:0:structure,phase:0:problem,10.1107/S0108767303012972
26,5,solve,crystal:0:structure,phase:0:problem,10.1107/S0108767303012972
33,6,reformulate,principle:0:model,centrosymmetric:0:structure,10.1107/S0108767303012972
55,11,use,computer:0:architecture,large:0:numb,10.1107/S0108767303012972
55,11,solve,computer:0:architecture,large:0:numb,10.1107/S0108767303012972
55,11,use,advance:1:computer:0:architecture,local:0:optimum:1:large:0:numb,10.1107/S0108767303012972
55,11,solve,advance:1:computer:0:architecture,local:0:optimum:1:large:0:numb,10.1107/S0108767303012972
29,6,describe,convex:2:triangular:0:face:1:polyhedron,topological:0:density:1:calculation:2:use,10.1107/S0108767303022037
37,8,describe,triangular:0:face:1:polyhedron,topological:0:density:1:calculation,10.1107/S0108767303022037
72,10,determine,topological:0:density,entire:1:coordination:0:sequence,10.1107/S0108767303022037
79,11,determine,topological:0:density,coordination:0:sequence,10.1107/S0108767303022037
10,2,form,diffraction:0:vector,isoscele:0:triangle,10.1107/S0108767304005884
10,2,form,diffraction:0:vector:1:triplet,isoscele:0:triangle,10.1107/S0108767304005884
31,7,assume,external:0:action:1:force,peierls:1:barrier:0:reaction,10.1107/S0108767304005884
31,7,be,external:0:action:1:force,peierls:1:barrier:0:reaction,10.1107/S0108767304005884
39,8,assume,external:0:action,barrier:0:reaction,10.1107/S0108767304005884
39,8,be,external:0:action,barrier:0:reaction,10.1107/S0108767304005884
44,6,study,antiferroelectric:0:phasis,smectic:0:phasis,10.1107/S0108767304025991
69,12,give,short:0:review,thermotropic:1:liquid:0:crystal:2:transition,10.1107/S0108767304025991
84,14,give,short:0:review,thermotropic:1:liquid:0:crystal,10.1107/S0108767304025991
97,15,give,short:0:review,liquid:0:crystal,10.1107/S0108767304025991
79,15,list,ferroelastic:1:domain:0:pair,tensor:0:distinction,10.1107/S0108767305031569
120,20,list,twin:0:law,tensor:0:distinction,10.1107/S0108767305031569
19,3,derive,sphere:1:interpenetrate:0:layer:2:homogeneous:1:sphere:0:packing,orthorhombic:0:bivariant:1:lattice:0:complex:2:refer,10.1107/S0108767307023896
35,7,derive,sphere:1:interpenetrate:0:layer,orthorhombic:0:bivariant:1:lattice:0:complex,10.1107/S0108767307023896
69,11,derive,interpenetrate:0:layer,lattice:0:complex,10.1107/S0108767307023896
13,2,suggest,bismuth:0:titanate,different:0:kind,10.1107/S0108767308004601
18,3,optimize,monoclinic:0:orthorhombic:1:phasis,zero:0:pressure,10.1107/S0108767308004601
80,16,determine,lattice:0:parameter,space:0:group:1:structure,10.1107/S0108767308004601
95,18,determine,lattice:0:parameter,space:0:group,10.1107/S0108767308004601
52,8,give,matrix:1:eigenvalue:0:spectrum,phase:0:constraint,10.1107/S0108767308024100
65,11,disorder,f:0:atom,occupancy:0:ratio,10.1107/S0108767308024100
66,11,give,eigenvalue:0:spectrum,phase:0:constraint,10.1107/S0108767308024100
15,3,show,protein:0:crystal,protein:0:envelope,10.1107/S0108767308027554
15,3,show,protein:0:crystal:1:trial:0:calculation,plus:1:protein:0:envelope,10.1107/S0108767308027554
51,6,propose,mathematical:0:algorithm,fourier:0:amplitude,10.1107/S0108767308027554
51,6,generate,mathematical:0:algorithm,fourier:0:amplitude,10.1107/S0108767308027554
51,6,propose,simple:1:mathematical:0:algorithm,fourier:0:amplitude,10.1107/S0108767308027554
51,6,generate,simple:1:mathematical:0:algorithm,fourier:0:amplitude,10.1107/S0108767308027554
55,8,yield,appropriate:1:average:0:procedure,important:1:structural:0:information,10.1107/S0108767308027554
55,8,yield,appropriate:1:average:0:procedure,macromolecular:0:crystal:2:important:1:structural:0:information,10.1107/S0108767308027554
65,9,yield,average:0:procedure,structural:0:information,10.1107/S0108767308027554
48,7,measure,structure:0:factor,electron:0:diffraction,10.1107/S010876731003446X
48,7,use,structure:0:factor,electron:0:diffraction,10.1107/S010876731003446X
83,13,obtain,different:0:beam,major:1:zone:0:axis,10.1107/S010876731003446X
83,13,tilt,different:0:beam,major:1:zone:0:axis,10.1107/S010876731003446X
83,13,obtain,different:0:beam:2:strong:1:dynamic:0:interaction,major:1:zone:0:axis,10.1107/S010876731003446X
83,13,tilt,different:0:beam:2:strong:1:dynamic:0:interaction,major:1:zone:0:axis,10.1107/S010876731003446X
89,14,obtain,different:0:beam,zone:0:axis,10.1107/S010876731003446X
89,14,tilt,different:0:beam,zone:0:axis,10.1107/S010876731003446X
174,27,measure,si:1:dw:0:factor,structure:0:dw:1:factor:2:cbed:0:method,10.1107/S010876731003446X
174,27,use,si:1:dw:0:factor,structure:0:dw:1:factor:2:cbed:0:method,10.1107/S010876731003446X
180,28,measure,si:1:dw:0:factor,cbed:0:method,10.1107/S010876731003446X
180,28,use,si:1:dw:0:factor,cbed:0:method,10.1107/S010876731003446X
19,3,compare,al:0:atom,theoretical:0:calculation:1:previous:1:experimental:0:measurement,10.1107/S0108767310034471
19,3,compare,al:0:atom:1:ni:2:dw:0:factor,theoretical:0:calculation:1:previous:1:experimental:0:measurement,10.1107/S0108767310034471
28,4,compare,al:0:atom,experimental:0:measurement,10.1107/S0108767310034471
66,8,measure,different:0:temperature,electron:0:diffraction,10.1107/S0108767310034471
66,8,use,different:0:temperature,electron:0:diffraction,10.1107/S0108767310034471
66,8,measure,different:0:temperature,electron:0:diffraction:1:method,10.1107/S0108767310034471
66,8,use,different:0:temperature,electron:0:diffraction:1:method,10.1107/S0108767310034471
13,3,lie,pdii:0:atom,inversion:0:center,10.1107/S0108767312044601
20,3,have,inversion:0:center,coordination:0:geometry,10.1107/S0108767312044601
25,4,discuss,symmetric:1:laue:0:geometry,fresnel:0:diffraction:1:formalism,10.1107/S0108767312044601
25,4,use,symmetric:1:laue:0:geometry,fresnel:0:diffraction:1:formalism,10.1107/S0108767312044601
38,6,discuss,laue:0:geometry,fresnel:0:diffraction,10.1107/S0108767312044601
38,6,use,laue:0:geometry,fresnel:0:diffraction,10.1107/S0108767312044601
15,2,interact,cluster:0:particle,hard:0:sphere,10.1107/S0108767385000575
17,2,suggest,final:0:size,cluster:0:particle,10.1107/S0108767385000575
21,4,measure,trivalent:0:holmium,k:0:alpha,10.1107/S0108767385000575
21,4,measure,trivalent:0:holmium:2:anomalous:1:scatter:0:term,k:0:alpha,10.1107/S0108767385000575
23,4,determine,relative:0:phasis,mean:0:accuracy,10.1107/S0108767385000575
23,4,determine,relative:0:phasis,deg:1:mean:0:accuracy,10.1107/S0108767385000575
49,8,use,mo:0:k:1:wavelength,phase:0:difference,10.1107/S0108767385000575
49,8,calculate,mo:0:k:1:wavelength,phase:0:difference,10.1107/S0108767385000575
51,7,disappear,attractive:0:term,final:0:size,10.1107/S0108767385000575
51,7,develop,attractive:0:term,final:0:size,10.1107/S0108767385000575
125,21,use,diffraction:0:experiment,phase:0:difference,10.1107/S0108767385000575
125,21,calculate,diffraction:0:experiment,phase:0:difference,10.1107/S0108767385000575
31,5,be,asymptotic:0:exact:1:result,asymmetric:0:unit:1:atomic:0:composition,10.1107/S0108767385000861
31,5,be,asymptotic:0:exact:1:result:2:discrepancy,asymmetric:0:unit:1:atomic:0:composition,10.1107/S0108767385000861
37,7,introduce,multivariate:2:exact:0:density:1:function,simple:1:sign:0:relationship:2:study,10.1107/S0108767385000861
37,7,apply,multivariate:2:exact:0:density:1:function,simple:1:sign:0:relationship:2:study,10.1107/S0108767385000861
39,6,connect,pyridine:0:ring,supramolecular:0:structure,10.1107/S0108767385000861
39,6,connect,pyridine:0:ring:1:center,supramolecular:0:structure,10.1107/S0108767385000861
50,10,introduce,exact:0:density:1:function,simple:1:sign:0:relationship,10.1107/S0108767385000861
50,10,apply,exact:0:density:1:function,simple:1:sign:0:relationship,10.1107/S0108767385000861
54,10,obtain,exact:0:expression,normalize:0:structure,10.1107/S0108767385000861
54,10,obtain,exact:0:expression,normalize:0:structure:1:factor,10.1107/S0108767385000861
69,12,introduce,exact:0:density,sign:0:relationship,10.1107/S0108767385000861
69,12,apply,exact:0:density,sign:0:relationship,10.1107/S0108767385000861
75,18,give,normalize:0:structure:1:factor,extensive:1:numerical:0:examination,10.1107/S0108767385000861
92,20,give,normalize:0:structure,numerical:0:examination,10.1107/S0108767385000861
118,14,be,recent:0:application,joint:0:probability,10.1107/S0108767385000861
118,14,extend,recent:0:application,joint:0:probability,10.1107/S0108767385000861
118,14,be,recent:0:application,joint:0:probability:1:density,10.1107/S0108767385000861
118,14,extend,recent:0:application,joint:0:probability:1:density,10.1107/S0108767385000861
118,14,be,recent:0:application,joint:0:probability:1:density:2:function,10.1107/S0108767385000861
118,14,extend,recent:0:application,joint:0:probability:1:density:2:function,10.1107/S0108767385000861
156,31,obtain,exact:0:expression,new:0:expression:2:extensive:1:numerical:0:examination,10.1107/S0108767385000861
156,31,give,exact:0:expression,new:0:expression:2:extensive:1:numerical:0:examination,10.1107/S0108767385000861
25,4,verify,k:0:room:0:temperature:1:silicon,multiple:0:beam:1:diffraction,10.1107/S0108767385000952
25,4,use,k:0:room:0:temperature:1:silicon,multiple:0:beam:1:diffraction,10.1107/S0108767385000952
25,4,verify,k:0:room:0:temperature:1:silicon:2:forbid:0:reflection,multiple:0:beam:1:diffraction,10.1107/S0108767385000952
25,4,use,k:0:room:0:temperature:1:silicon:2:forbid:0:reflection,multiple:0:beam:1:diffraction,10.1107/S0108767385000952
25,4,verify,k:0:room:0:temperature,multiple:0:beam,10.1107/S0108767385000952
25,4,use,k:0:room:0:temperature,multiple:0:beam,10.1107/S0108767385000952
24,3,become,triplet:0:phase:1:invariant,structural:0:information,10.1107/S010876738609935X
24,3,become,compute:2:triplet:0:phase:1:invariant,structural:0:information,10.1107/S010876738609935X
29,4,concern,structural:0:information,replacement:0:atom,10.1107/S010876738609935X
29,4,concern,structural:0:information,isomorphous:0:replacement:1:replacement:0:atom,10.1107/S010876738609935X
34,6,present,interest:0:formula,test:0:calculation:1:numb,10.1107/S010876738609935X
34,6,subject,interest:0:formula,test:0:calculation:1:numb,10.1107/S010876738609935X
35,4,become,triplet:0:phase,structural:0:information,10.1107/S010876738609935X
44,8,present,interest:0:formula,test:0:calculation,10.1107/S010876738609935X
44,8,subject,interest:0:formula,test:0:calculation,10.1107/S010876738609935X
60,10,obtain,test:0:calculation:1:numb,datum:0:error:1:effect,10.1107/S010876738609935X
60,10,determine,test:0:calculation:1:numb,datum:0:error:1:effect,10.1107/S010876738609935X
71,12,obtain,test:0:calculation,datum:0:error,10.1107/S010876738609935X
71,12,determine,test:0:calculation,datum:0:error,10.1107/S010876738609935X
25,5,deflect,bloch:0:wave,opposite:0:direction,10.1107/S0108767388004714
26,3,develop,root:0:framework,physic:0:experiment,10.1107/S0108767388004714
55,10,use,thin:0:speciman,quantitative:0:information,10.1107/S0108767388004714
55,10,obtain,thin:0:speciman,quantitative:0:information,10.1107/S0108767388004714
40,8,leaf,surface:0:incline:1:plane,angle:0:beta,10.1107/S0108767388012243
43,8,diffract,crystal:0:surface,surface:0:incline:1:plane,10.1107/S0108767388012243
58,10,determine,structure:0:factor,prior:0:report,10.1107/S0108767388012243
58,10,compare,structure:0:factor,prior:0:report,10.1107/S0108767388012243
118,22,diffract,crystal:0:surface,angle:0:beta,10.1107/S0108767388012243
118,22,leaf,crystal:0:surface,angle:0:beta,10.1107/S0108767388012243
37,6,present,iteration:0:method,gross:1:physical:0:property,10.1107/S0108767389000401
37,6,present,iteration:0:method,polycrystal:2:gross:1:physical:0:property,10.1107/S0108767389000401
43,7,present,iteration:0:method,physical:0:property,10.1107/S0108767389000401
109,21,be,mathematical:0:condition,unit:0:matrix,10.1107/S0108767389000401
109,21,give,mathematical:0:condition,unit:0:matrix,10.1107/S0108767389000401
26,5,study,absorption:0:crystal,dynamical:0:theory,10.1107/S010876738900824X
26,5,base,absorption:0:crystal,dynamical:0:theory,10.1107/S010876738900824X
36,6,give,new:1:geometrical:0:scheme,dispersion:0:surface:1:excitation,10.1107/S010876738900824X
36,6,reveal,new:1:geometrical:0:scheme,dispersion:0:surface:1:excitation,10.1107/S010876738900824X
39,7,suggest,ndash:0:nucleotide,useful:1:phase:0:tool,10.1107/S010876738900824X
46,8,suggest,ndash:0:nucleotide,phase:0:tool,10.1107/S010876738900824X
54,9,give,geometrical:0:scheme,dispersion:0:surface,10.1107/S010876738900824X
54,9,reveal,geometrical:0:scheme,dispersion:0:surface,10.1107/S010876738900824X
20,2,calculate,anomalous:0:difference,phase:0:doublet,10.1107/S0108767390008030
22,4,involve,sigma:0:relationship,phase:0:derivation,10.1107/S0108767390008030
71,12,found,anomalous:0:scatterer,anomalous:0:difference,10.1107/S0108767390008030
71,12,use,anomalous:0:scatterer,anomalous:0:difference,10.1107/S0108767390008030
71,12,normalize,anomalous:0:scatterer,anomalous:0:difference,10.1107/S0108767390008030
71,12,found,anomalous:0:scatterer:1:position,anomalous:0:difference,10.1107/S0108767390008030
71,12,use,anomalous:0:scatterer:1:position,anomalous:0:difference,10.1107/S0108767390008030
71,12,normalize,anomalous:0:scatterer:1:position,anomalous:0:difference,10.1107/S0108767390008030
8,1,create,hydrogen:0:bond,quasiplanar:0:chain,10.1107/S0108767391000892
8,1,create,o:1:hydrogen:0:bond,quasiplanar:0:chain,10.1107/S0108767391000892
8,1,create,o:1:hydrogen:0:bond,y:0:axis:1:molecule:2:quasiplanar:0:chain,10.1107/S0108767391000892
16,3,show,distribution:1:error:0:magnitude,tpsi:1:concise:0:formula,10.1107/S0108767391000892
30,4,show,error:0:magnitude,concise:0:formula,10.1107/S0108767391000892
25,4,explain,-PRON-:0:result,dislocation:0:contrast,10.1107/S0108767391001885
58,10,be,cylindrically:0:average:1:intensity,c:0:repeat:1:atom,10.1107/S0108767391001885
16,3,apply,simulation:0:method,real:0:structure,10.1107/S0108767392005841
16,3,apply,videographic:1:simulation:0:method,real:0:structure:1:configuration,10.1107/S0108767392005841
28,5,contain,partial:0:order,domain:0:configuration,10.1107/S0108767392005841
86,12,contain,fourfold:0:split,deg:0:relative:1:domain:0:configuration,10.1107/S0108767392005841
10,2,allow,structure:0:variant,quantitative:0:description,10.1107/S0108767392006342
10,2,allow,structure:0:variant:1:different:1:combination:0:probability,quantitative:0:description,10.1107/S0108767392006342
