word,sense_number,synset_id,,tag_count,w_num
explore,3,200625604,,2,1
explore,1,200627521,,14,3
explore,2,200628016,,4,1
export,2,201339011,,0,1
export,1,202278799,,4,1
expose,9,200594468,,0,1
expose,8,200825519,,0,2
expose,2,200903103,,7,6
expose,6,201002857,,1,2
expose,4,201299972,,3,2
expose,1,202050890,,14,1
expose,7,202052291,,0,1
expose,5,202075739,,2,2
expose,3,202078062,,4,1
exposit,2,200923861,,0,4
exposit,1,200968790,,0,3
expostulate,1,200747724,,0,1
expound,1,200923861,,3,8
expound,2,200968790,,0,2
express,2,200909455,,32,1
express,1,200912790,,60,1
express,7,200998456,,0,1
express,4,201027221,,18,3
express,3,201027649,,23,1
express,6,201311863,,0,2
express,5,202082567,,0,1
express-mail,1,200999730,,0,1
expropriate,1,201430899,,0,1
expunge,1,201506630,,1,2
expurgate,1,200194041,,0,3
exsert,1,200027132,,0,1
extemporise,1,201679746,,0,5
extemporize,2,201679746,,0,4
extemporize,1,202510928,,0,2
extend,8,200026695,,2,2
extend,5,200027132,,5,4
extend,17,200148356,,0,1
extend,16,200227499,,0,2
extend,10,200307944,,1,3
extend,15,200308364,,0,1
extend,1,200525869,,20,3
extend,9,200526562,,1,1
extend,14,201129577,,0,2
extend,13,201328766,,0,1
extend,12,201902857,,0,2
extend,11,201996565,,0,4
extend,7,202231375,,3,2
extend,4,202231581,,6,1
extend,2,202605113,,16,5
extend,3,202607079,,11,2
extend,6,202609186,,4,1
extenuate,1,200876273,,2,1
exteriorise,1,200518486,,0,2
exteriorize,2,200518486,,0,1
exteriorize,1,202024910,,0,1
exterminate,1,201288219,,3,1
exterminate,2,201614876,,0,4
externalise,2,200518486,,0,4
externalise,1,200705464,,0,3
externalize,2,200518486,,0,3
externalize,1,200705464,,0,2
extinguish,4,200457540,,0,3
extinguish,1,200464910,,1,2
extinguish,3,200465375,,0,3
extinguish,2,202679888,,0,3
extirpate,3,200169861,,0,1
extirpate,2,201523597,,0,2
extirpate,1,201614876,,2,3
extol,1,200832481,,0,2
extort,3,201584546,,0,1
extort,2,202176199,,0,1
extort,1,202176713,,0,1
extract,4,200221707,,1,2
extract,8,200618487,,0,1
extract,7,200654334,,0,2
extract,1,201311287,,8,1
extract,6,201311863,,0,3
extract,5,201417913,,0,1
extract,3,201584327,,1,4
extract,2,202174223,,1,1
extradite,1,202428500,,0,1
extrapolate,3,200574740,,1,1
extrapolate,2,200622081,,1,2
extrapolate,1,200989437,,1,3
extravasate,3,200066669,,0,1
extravasate,2,200297847,,0,3
extravasate,1,201335840,,0,1
extricate,1,201542454,,2,1
extrude,1,201627734,,1,1
exudate,1,200065828,,0,2
exude,1,200065828,,1,1
exude,2,200913332,,0,1
exult,2,200830088,,0,1
exult,1,201760978,,0,1
exuviate,1,200008853,,0,3
eye,1,202105045,,11,1
eyeball,1,202105045,,0,2
fabricate,2,201588165,,0,1
fabricate,1,201606505,,0,2
face,1,200786006,,56,3
face,6,201032546,,3,2
face,2,201044330,,33,2
face,9,201233087,,0,1
face,8,201233816,,0,1
face,5,201852582,,4,1
face,7,202075936,,0,1
face,3,202612137,,14,3
face,4,202612509,,4,1
face-harden,1,200247240,,0,1
face-lift,1,200059906,,0,1
facilitate,1,200504854,,5,1
facilitate,3,201708030,,0,1
facilitate,2,202655806,,0,2
facsimile,1,200975036,,0,3
factor,1,200620149,,2,1
factorise,1,200709073,,0,2
factorize,1,200709073,,0,1
fade,4,200090798,,0,2
fade,1,200217079,,6,1
fade,3,200409558,,4,2
fade,2,200409766,,4,1
fag,3,200072813,,0,11
fag,2,202346717,,0,4
fag,1,202515978,,0,1
faggot,3,201248980,,0,1
faggot,2,201249126,,0,1
faggot,1,201620073,,0,1
fagot,3,201248980,,0,2
fagot,2,201249126,,0,2
fagot,1,201620073,,0,2
fail,11,200166441,,0,1
fail,4,200422006,,3,1
fail,10,200544806,,0,1
fail,3,201746955,,5,1
fail,9,202251250,,0,1
fail,8,202447183,,0,1
fail,7,202448383,,0,1
fail,6,202448646,,0,1
fail,2,202453161,,33,1
fail,1,202454065,,66,1
fail,5,202522732,,1,1
faint,1,200023207,,1,1
fair,1,201256244,,1,1
fake,3,200812245,,0,3
fake,1,201607277,,1,2
fake,2,202500172,,0,3
falcon,1,201110442,,0,1
fall,3,200142410,,16,1
fall,7,200146081,,4,4
fall,32,200331306,,0,1
fall,31,200331456,,0,1
fall,11,200331585,,3,1
fall,30,200335688,,0,1
fall,29,200349503,,0,1
fall,28,200516074,,0,1
fall,27,200545773,,0,1
fall,26,200545882,,0,1
fall,25,201500055,,0,2
fall,2,201912987,,21,2
fall,1,201914423,,46,1
fall,24,201926184,,0,1
fall,23,201926382,,0,1
fall,22,201979602,,0,1
fall,15,202039807,,1,1
fall,21,202165147,,0,1
fall,20,202165425,,0,1
fall,19,202165653,,0,2
fall,10,202237669,,3,1
fall,14,202291013,,2,1
fall,18,202291279,,0,1
fall,13,202313682,,2,1
fall,6,202453766,,4,1
fall,12,202490054,,2,1
fall,17,202490235,,0,1
fall,9,202534110,,3,1
fall,8,202542263,,3,1
fall,16,202581827,,0,1
fall,4,202649673,,6,1
fall,5,202674938,,4,3
falsify,5,200194360,,0,3
falsify,4,200195189,,0,1
falsify,3,200645690,,0,1
falsify,1,200808669,,3,1
falsify,2,202500172,,0,4
falter,4,200949404,,1,4
falter,3,201845590,,1,2
falter,2,201845746,,2,1
falter,1,202659973,,3,1
familiarise,1,200845081,,0,2
familiarize,1,200845081,,0,1
famish,3,201151292,,0,2
famish,2,201151495,,0,2
famish,1,201151899,,0,3
fan,2,200220232,,2,1
fan,1,201369218,,3,1
fan,4,201419440,,0,2
fan,3,201831383,,1,1
fancy,1,201589157,,3,5
fancy,2,201725006,,1,1
fantasise,2,201590565,,0,2
fantasise,1,201591074,,0,2
fantasize,2,201590565,,0,1
fantasize,1,201591074,,0,1
fare,2,201136869,,0,1
fare,1,202539701,,1,2
farm,3,201690645,,0,3
farm,2,202154856,,0,1
farm,1,202347176,,4,1
farrow,1,200056777,,0,1
fart,1,200098848,,0,1
fascinate,3,201754132,,0,10
fascinate,2,201768261,,3,1
fascinate,1,202598076,,3,2
fashion,1,201610998,,8,1
fast,2,201153164,,0,1
fast,1,201153341,,0,1
fasten,4,200408018,,0,2
fasten,3,201251864,,2,1
fasten,1,201300906,,13,1
fasten,2,201304370,,4,1
fat,1,201158573,,0,2
fate,1,200721970,,0,2
father,1,200052817,,2,4
fathom,2,200478339,,0,1
fathom,1,200704830,,4,2
fatigue,2,200072813,,0,12
fatigue,1,200073901,,0,4
fatten,1,201158573,,1,1
fault,1,200815162,,1,2
favor,2,200669059,,7,1
favor,1,202328066,,17,2
favor,4,202379771,,1,2
favor,3,202390732,,1,1
favour,4,200669059,,0,2
favour,3,202328066,,0,3
favour,2,202379771,,0,3
favour,1,202390732,,0,2
fawn,3,200056926,,0,1
fawn,2,200851535,,0,1
fawn,1,202005196,,0,1
fax,1,200975036,,0,1
faze,1,201732150,,1,1
fear,5,201726962,,0,2
fear,2,201728507,,20,1
fear,4,201728739,,0,1
fear,3,201728873,,1,1
fear,1,201729034,,23,1
feast,3,201146033,,0,2
feast,1,201149800,,1,1
feast,2,201150027,,0,1
feather,5,200091503,,0,2
feather,4,201089819,,0,1
feather,3,201089955,,0,1
feather,2,201234697,,0,1
feather,1,201234814,,1,1
featherbed,2,200727003,,0,1
featherbed,1,202494212,,0,2
feature,1,202551893,,16,2
feature,2,202553172,,3,2
fecundate,2,200050755,,0,2
fecundate,1,200490725,,0,2
federalise,3,200357941,,0,3
federalise,2,200358189,,0,3
federalise,1,200490919,,0,2
federalize,1,200357941,,1,2
federalize,3,200358189,,0,2
federalize,2,200490919,,0,1
federate,2,200357941,,0,1
federate,1,200358189,,0,1
fee,1,202138689,,0,2
feed,4,200183010,,4,1
feed,11,200489302,,0,3
feed,2,201142446,,15,1
feed,6,201143746,,3,1
feed,7,201144087,,1,1
feed,3,201145047,,5,1
feed,1,201145902,,47,1
feed,10,201146033,,0,1
feed,9,201167203,,0,2
feed,8,202008364,,0,3
feed,5,202480198,,3,1
feel,4,200103107,,39,1
feel,5,200667221,,37,1
feel,2,200691723,,150,2
feel,9,201173058,,4,1
feel,13,201173532,,0,1
feel,10,201173732,,3,2
feel,1,201720480,,182,1
feel,3,202045240,,69,1
feel,6,202049449,,34,1
feel,8,202066181,,5,1
feel,12,202072549,,0,1
feel,11,202219996,,1,1
feel,7,202650181,,14,1
fee-tail,1,202295534,,0,1
feign,1,200810765,,1,1
feign,2,201672714,,0,4
feint,1,201673259,,1,1
felicitate,1,200852537,,1,2
fell,1,201220231,,4,1
fell,3,201291842,,0,1
fell,2,202014464,,0,2
fellate,1,202055977,,0,1
felt,3,200550081,,0,1
felt,2,201277902,,0,1
felt,1,201421635,,0,1
feminise,2,200550811,,0,2
feminise,1,200551588,,0,2
feminize,2,200550811,,0,1
feminize,1,200551588,,0,1
fence,5,200747871,,0,4
fence,4,201095436,,0,3
fence,3,201111593,,0,1
fence,1,201544759,,1,1
fence,2,202147090,,0,1
fend,2,201080861,,0,3
fend,1,202511155,,0,1
ferment,4,200445393,,0,3
ferment,3,200445694,,0,1
ferment,2,201710691,,0,1
ferment,1,201712425,,0,1
ferret,3,200698138,,0,2
ferret,2,201109305,,0,1
ferret,1,201945928,,0,1
ferry,3,201892141,,0,1
ferry,2,201892256,,0,1
ferry,1,201892400,,1,1
fertilise,3,200050755,,0,4
fertilise,2,200489302,,0,2
fertilise,1,200490725,,0,3
fertilize,3,200050755,,0,3
fertilize,1,200489302,,1,1
fertilize,2,200490725,,0,1
fester,1,200094041,,0,1
festinate,1,200446474,,0,5
festoon,1,201632176,,0,1
fetch,1,201392422,,3,4
fetch,3,201392784,,0,1
fetch,2,202182494,,0,1
fete,1,202416567,,3,2
fetter,1,201249789,,0,1
feud,1,201088252,,0,1
fib,1,200808060,,0,1
fibrillate,1,200009590,,0,1
fictionalise,2,200112140,,0,4
fictionalise,1,201588901,,0,2
fictionalize,2,200112140,,0,3
fictionalize,1,201588901,,0,1
fiddle,7,200252628,,0,2
fiddle,6,201542713,,0,2
fiddle,5,201542973,,0,2
fiddle,4,201675815,,0,1
fiddle,3,201684527,,0,1
fiddle,2,202226940,,0,1
fiddle,1,202389711,,0,1
fidget,1,202000010,,2,1
field,4,200652923,,0,1
field,3,200789214,,0,1
field,2,201047370,,1,1
field,1,201047808,,1,1
field-test,1,202457024,,1,1
fight,1,201055630,,112,1
fight,2,201056643,,34,1
fight,3,202334710,,8,1
fight,4,202512778,,5,2
figure,5,200571402,,1,1
figure,4,200617041,,2,7
figure,1,200688745,,20,5
figure,3,201589157,,3,7
figure,2,202642168,,8,1
filch,1,202210889,,0,10
file,4,200840989,,2,3
file,5,200969139,,1,1
file,1,200969353,,50,1
file,2,201346757,,10,1
file,3,201864062,,3,1
filet,2,201211591,,0,2
filet,1,201630866,,0,2
filiate,1,200676900,,0,1
filibuster,1,202392467,,0,1
fill,9,200252847,,1,1
fill,2,200438786,,12,1
fill,1,200439460,,63,1
fill,5,201147457,,5,3
fill,8,201157356,,1,4
fill,7,201167381,,1,2
fill,6,202322505,,1,1
fill,4,202322607,,5,1
fill,3,202570344,,10,2
fillet,2,201211591,,0,1
fillet,1,201630866,,0,1
film,1,200970082,,2,1
film,2,201663024,,0,1
film-make,1,201663263,,0,1
filter,2,201416511,,3,4
filter,1,201417203,,10,1
filter,3,202012273,,0,3
filtrate,1,201417203,,0,2
fin,3,201904071,,0,1
fin,2,201904252,,0,1
fin,1,202161541,,0,1
finagle,1,202452220,,0,2
finalise,1,200468544,,0,2
finalize,1,200468544,,0,1
finance,1,202153697,,23,1
finance,2,202154295,,0,1
financier,1,202343913,,0,1
find,16,200242339,,0,2
find,12,200508949,,13,3
find,5,200691723,,57,1
find,9,200697510,,29,2
find,4,200888752,,60,2
find,11,200939971,,16,2
find,8,201591642,,34,2
find,15,201963723,,0,1
find,6,202067226,,45,2
find,2,202092480,,151,3
find,13,202134869,,11,1
find,10,202148557,,18,1
find,7,202149618,,42,4
find,14,202183081,,0,3
find,1,202183569,,159,1
find,3,202219598,,86,1
fine,1,202424054,,0,2
finedraw,1,201291752,,0,1
fine-tune,3,200286605,,0,3
fine-tune,2,200293216,,0,1
fine-tune,1,200460710,,0,3
finger,4,200894035,,0,1
finger,2,201173058,,1,2
finger,1,201173333,,1,1
finger,3,201275520,,0,1
finger-paint,1,201632957,,0,1
fingerprint,1,201699623,,0,1
fingerspell,1,200717288,,0,1
finger-spell,1,200717288,,0,2
finish,6,200340777,,0,1
finish,2,200341372,,12,6
finish,1,200470712,,44,2
finish,5,201160555,,2,2
finish,4,201227882,,3,1
finish,3,202531897,,8,3
fire,3,200310435,,10,1
fire,8,200367013,,1,2
fire,2,201098634,,16,1
fire,5,201099047,,5,1
fire,1,201100557,,30,2
fire,7,201708538,,1,6
fire,6,201944424,,1,1
fire,9,202288796,,0,2
fire,4,202330754,,7,1
firebomb,1,201098476,,0,1
fireproof,1,200160316,,0,1
firm,2,200408320,,0,2
firm,1,200408435,,0,2
fish,2,201105530,,1,1
fish,1,201280293,,2,1
fishtail,1,200426628,,0,1
fissure,1,200326241,,0,1
fistfight,1,201047671,,1,1
fit,5,200290876,,5,1
fit,4,200291232,,7,1
fit,9,200443662,,0,2
fit,8,202271939,,1,2
fit,6,202578124,,4,2
fit,2,202580603,,11,1
fit,3,202587702,,9,2
fit,1,202621525,,14,3
fit,7,202655662,,1,1
fix,9,200059569,,1,7
fix,1,200251962,,9,3
fix,11,200394129,,0,1
fix,7,200395290,,2,1
fix,8,200473691,,1,2
fix,3,200915940,,6,4
fix,5,201118387,,3,4
fix,2,201300906,,7,2
fix,10,201532141,,0,2
fix,6,201600708,,2,1
fix,4,201616879,,5,2
fixate,4,200473396,,0,1
fixate,3,200473691,,0,1
fixate,2,202108531,,0,1
fixate,1,202463083,,0,1
fizz,1,200505670,,1,3
fizzle,1,202602818,,1,4
flabbergast,1,200702155,,0,1
flag,5,200150688,,0,4
flag,2,200497251,,1,1
flag,1,201007022,,1,1
flag,4,201622258,,0,1
flag,3,201927589,,0,4
flagellate,1,201357999,,0,1
flail,1,201375586,,1,4
flail,2,202034420,,0,1
flake,3,201221880,,0,4
flake,2,201296907,,0,1
flake,1,201542016,,1,1
flame,3,200797596,,0,1
flame,2,202677542,,0,1
flame,1,202681052,,0,2
flank,1,202612924,,5,1
flap,6,201021774,,0,1
flap,5,201767040,,0,2
flap,2,201826709,,2,1
flap,1,201846240,,4,3
flap,4,202033908,,0,2
flap,3,202034128,,1,2
flare,2,200294695,,1,2
flare,4,200298064,,0,4
flare,1,202680877,,1,1
flare,3,202681052,,0,1
flash,2,200412526,,6,1
flash,8,200412704,,0,1
flash,4,200899034,,3,1
flash,7,201295928,,0,1
flash,5,202003043,,2,5
flash,6,202076640,,1,1
flash,3,202080002,,3,2
flash,1,202097924,,9,1
flash-freeze,1,200364166,,0,2
flat-hat,1,201898275,,0,2
flatten,3,200381601,,0,1
flatten,2,200450410,,1,1
flatten,1,200450719,,6,1
flatter,1,200850802,,7,1
flaunt,1,202080002,,3,1
flavor,1,202129085,,0,2
flavour,1,202129085,,0,3
flaw,1,200254284,,0,1
flay,1,201236556,,0,1
fleck,1,201489655,,0,2
fledge,3,200091503,,0,1
fledge,2,201621878,,0,1
fledge,1,202465006,,0,1
flee,1,202016731,,37,1
fleece,2,201517275,,0,1
fleece,1,202251897,,0,5
fleet,2,200409558,,0,5
fleet,1,201844547,,0,3
flex,5,201241820,,0,1
flex,4,201242258,,0,1
flex,3,201977754,,0,2
flex,1,201978794,,1,1
flex,2,202080309,,0,1
flick,9,200184085,,0,1
flick,8,201204274,,0,1
flick,7,201204411,,0,3
flick,4,201547585,,1,2
flick,6,201547784,,0,1
flick,3,201839076,,1,2
flick,2,202090995,,1,1
flick,1,202098211,,1,2
flick,5,202681686,,0,2
flicker,1,201824558,,3,1
flicker,3,202098211,,0,1
flicker,2,202681686,,0,1
flight,3,201621878,,0,2
flight,2,201884245,,0,1
flight,1,202410479,,0,1
flinch,1,202002617,,3,1
fling,1,201470124,,13,1
fling,2,202034928,,1,1
fling,4,202158552,,0,2
fling,3,202203470,,0,2
flip,10,200116920,,0,5
flip,9,200569126,,0,1
flip,8,201185936,,0,1
flip,7,201203817,,0,1
flip,2,201467904,,1,2
flip,6,201470284,,0,1
flip,1,201838690,,3,1
flip,5,201839076,,0,1
flip,4,201839212,,0,1
flip,3,202090995,,0,2
flip-flop,1,200116920,,0,6
flirt,1,201004448,,1,2
flirt,2,202364098,,0,4
flit,1,201844547,,1,1
flitter,1,201824558,,0,3
float,9,200550670,,0,1
float,8,200672924,,0,1
float,7,201322034,,0,1
float,6,201472546,,0,1
float,5,201785242,,0,1
float,3,201820456,,3,1
float,1,201847240,,14,1
float,2,201848839,,4,1
float,4,202456842,,0,1
flocculate,2,202547718,,0,1
flocculate,1,202547880,,0,1
flock,2,201967053,,0,3
flock,1,201967397,,2,1
flog,1,201370540,,1,1
flog,2,201371641,,0,2
flood,2,200209719,,3,1
flood,4,200439168,,0,1
flood,1,201482245,,6,2
flood,3,202289080,,0,1
floodlight,1,200283052,,0,1
floor,2,201371783,,0,5
floor,1,201756547,,0,3
flop,2,201914878,,2,1
flop,1,201914974,,4,1
flop,3,202454766,,0,4
floss,1,200040392,,0,1
flounce,1,201868444,,1,1
flounder,1,201869209,,5,2
flounder,2,202335004,,3,1
flour,2,200369928,,0,1
flour,1,201223879,,0,1
flourish,1,200300610,,11,5
flourish,3,201405586,,0,2
flourish,2,202275360,,1,4
flout,1,200775897,,2,2
flout,2,200822606,,0,3
flow,7,200060176,,0,2
flow,6,200209994,,0,1
flow,5,201500055,,0,3
flow,1,202007935,,14,1
flow,2,202008364,,11,2
flow,3,202009114,,1,1
flow,4,202663478,,0,1
flower,1,200285185,,1,3
flub,1,202452440,,1,7
fluctuate,3,200261783,,0,1
fluctuate,2,201822760,,0,1
fluctuate,1,201823057,,0,1
fluff,3,200038935,,0,2
fluff,2,201351415,,0,2
fluff,1,202452440,,0,13
flummox,1,200602261,,0,11
flump,2,201458330,,0,2
flump,1,201920406,,0,1
flunk,1,202448383,,0,2
fluoresce,1,202099158,,1,1
fluoridate,1,200179985,,0,1
fluoridise,1,200179985,,0,3
fluoridize,1,200179985,,0,2
flurry,2,201738809,,0,2
flurry,1,202025058,,2,1
flush,1,200100542,,3,3
flush,7,200441780,,0,1
flush,2,200442124,,2,1
flush,6,200442280,,0,2
flush,5,200442441,,0,1
flush,4,201208402,,0,4
flush,3,201268109,,0,1
fluster,2,201738453,,0,1
fluster,1,201740043,,1,1
flute,1,201415933,,0,1
flutter,4,200008094,,0,2
flutter,2,201824558,,1,4
flutter,3,201825767,,0,2
flutter,1,201844547,,1,2
flux,3,200382880,,0,2
flux,2,200431323,,0,2
flux,1,202007935,,0,2
fly,14,200147453,,0,2
fly,7,200530595,,2,1
fly,13,201362225,,0,1
fly,4,201410544,,3,1
fly,6,201785995,,2,1
fly,9,201786829,,1,1
fly,2,201788670,,9,1
fly,12,201794301,,0,1
fly,5,201794514,,2,1
fly,1,201883780,,33,1
fly,3,201884470,,5,1
fly,8,202014464,,1,1
fly,11,202016731,,0,2
fly,10,202078994,,0,1
flyfish,1,201106241,,0,2
fly-fish,1,201106241,,0,1
foal,1,200055937,,0,1
foam,1,200505670,,1,1
fob,1,202499274,,0,2
focalise,4,200304392,,0,3
focalise,3,200304920,,0,3
focalise,2,200707613,,0,4
focalise,1,202611252,,0,4
focalize,4,200304392,,0,2
focalize,3,200304920,,0,2
focalize,2,200707613,,0,3
focalize,1,202611252,,0,3
focus,5,200304392,,0,1
focus,4,200304920,,0,1
focus,1,200698305,,6,2
focus,3,200707613,,1,5
focus,2,202099896,,4,1
fodder,1,201141983,,0,1
fog,1,202095814,,0,6
foil,3,201295569,,0,1
foil,2,202482511,,1,5
foil,1,202659457,,1,1
foist,2,200183322,,0,1
foist,1,200724557,,0,1
fold,3,200386097,,1,1
fold,6,200549184,,0,1
fold,1,201239868,,5,1
fold,5,201306157,,0,2
fold,2,201474714,,2,1
fold,4,202353312,,0,2
foliate,5,200273874,,0,1
foliate,4,200917874,,0,1
foliate,3,201228589,,0,1
foliate,2,201622137,,0,1
foliate,1,201627475,,0,1
follow,16,200114179,,1,3
follow,7,200145168,,16,1
follow,24,200340220,,0,3
follow,23,200570899,,0,1
follow,12,200704967,,4,2
follow,15,201679261,,1,3
follow,11,201695263,,8,2
follow,4,201933912,,20,1
follow,1,201940346,,75,1
follow,22,201942900,,0,2
follow,21,202135690,,0,2
follow,9,202279267,,9,2
follow,14,202333975,,2,3
follow,20,202372475,,0,2
follow,13,202381487,,3,3
follow,5,202467166,,18,2
follow,19,202485982,,0,1
follow,18,202523441,,0,1
follow,17,202547142,,0,2
follow,2,202633309,,50,2
follow,3,202640110,,26,1
follow,6,202640315,,17,1
follow,8,202640505,,15,1
follow,10,202640658,,8,1
foment,2,200034213,,0,1
foment,1,202508098,,0,2
fondle,1,201188723,,0,2
fool,4,200826474,,0,4
fool,3,200827192,,0,6
fool,2,201159439,,0,6
fool,1,202499600,,6,1
foolproof,1,200160157,,0,3
foot,3,200620688,,0,1
foot,2,201850539,,0,1
foot,1,202221178,,1,1
footle,2,202444914,,0,1
footle,1,202560607,,0,3
footnote,1,201656159,,0,2
footslog,1,201865239,,0,2
forage,2,201141581,,0,1
forage,1,202204361,,0,2
foray,2,201191379,,0,1
foray,1,202276958,,0,9
forbear,1,202645567,,0,2
forbid,1,200770118,,15,1
forbid,2,202379144,,1,5
force,4,200722891,,8,1
force,7,201310566,,2,1
force,8,201406785,,1,3
force,6,201474193,,2,1
force,5,201484954,,3,3
force,9,201543295,,0,2
force,2,201603542,,17,2
force,3,201817891,,13,2
force,1,202429697,,48,5
force-feed,1,201143621,,0,1
force-land,1,201920916,,0,1
ford,1,201858037,,0,1
forearm,1,201053230,,0,1
forebode,1,200887706,,0,5
forecast,2,200688745,,2,6
forecast,3,200842964,,1,12
forecast,1,200896076,,5,1
foreclose,2,202210591,,1,1
foreclose,1,202379144,,1,3
foredate,1,200268080,,0,3
foredoom,1,200877266,,0,1
foregather,1,202355773,,0,5
forego,1,202633006,,3,3
foreground,1,200500393,,0,1
foreknow,1,200696899,,1,3
foreordain,2,200679669,,0,2
foreordain,1,200680010,,0,3
foresee,1,200696899,,5,4
foresee,2,201589945,,3,2
foresee,3,202489652,,2,2
foreshadow,1,200842964,,0,8
foreshorten,1,200235800,,1,2
foreshorten,2,200236184,,0,1
foreshow,1,200894381,,0,1
forest,1,201524432,,0,2
forestall,1,202379144,,4,2
forestall,2,202489652,,0,3
foreswear,2,202163111,,0,1
foreswear,1,202458825,,0,4
foretell,3,200842964,,0,10
foretell,2,200887706,,0,2
foretell,1,200942140,,0,4
forewarn,1,200841982,,0,1
forfeit,1,202236594,,2,1
forgather,1,202355773,,0,4
forge,3,201586189,,1,6
forge,2,201607277,,1,1
forge,7,201610998,,0,2
forge,6,201612040,,0,6
forge,1,201627198,,1,1
forge,5,201829929,,0,1
forge,4,201830069,,0,1
forget,2,200589249,,21,1
forget,1,200590298,,61,1
forget,4,200593038,,0,1
forget,3,200594853,,9,1
forgive,1,200873684,,24,1
forgive,2,202488605,,1,1
forgo,3,201160141,,0,1
forgo,2,202236594,,0,5
forgo,1,202458825,,1,3
fork,4,200136813,,0,1
fork,3,200318467,,0,3
fork,2,201083913,,0,1
fork,1,201535594,,0,2
form,4,200137090,,16,2
form,7,201541554,,3,1
form,5,201612040,,11,2
form,6,202357771,,3,2
form,2,202374715,,28,1
form,1,202543409,,29,1
form,3,202545727,,23,1
formalise,2,202404438,,0,3
formalise,1,202404673,,0,2
formalize,2,202404438,,0,2
formalize,1,202404673,,0,1
format,3,200548059,,0,1
format,2,200677074,,0,1
format,1,201695918,,0,1
formicate,1,201832000,,0,1
formularise,1,200948943,,0,2
formularize,1,200948943,,0,1
formulate,1,200895477,,10,2
formulate,3,200948313,,4,2
formulate,2,201586189,,4,5
formulate,4,201586932,,1,1
fornicate,1,201386476,,0,1
forsake,1,200594081,,4,2
forswear,1,200772899,,1,3
fort,3,201119858,,0,1
fort,2,201562286,,0,2
fort,1,201966036,,0,1
fortify,1,200213400,,4,3
fortify,5,200214666,,0,3
fortify,4,200214830,,0,1
fortify,3,201052697,,0,3
fortify,2,201562286,,0,1
forward,1,201898080,,3,1
fossilise,2,200241204,,0,2
fossilise,1,200494022,,0,2
fossilize,2,200241204,,0,1
fossilize,1,200494022,,0,1
foster,3,200878533,,0,1
foster,2,202465424,,0,1
foster,1,202478851,,13,1
foul,7,200478875,,0,1
foul,6,200478960,,0,1
foul,5,200479060,,0,1
foul,2,200479356,,1,2
foul,4,201112384,,0,1
foul,1,201112530,,1,1
foul,3,201436675,,0,7
found,3,200616670,,0,4
found,2,201600394,,4,2
found,1,202353970,,9,3
founder,4,201845105,,0,1
founder,3,201931110,,0,7
founder,2,201932225,,0,1
founder,1,202454766,,0,3
fowl,2,201107636,,0,1
fowl,1,201110619,,0,1
fox,3,200496445,,0,1
fox,2,200601611,,0,3
fox,1,202499274,,0,3
foxhunt,1,201109779,,0,1
foxtrot,1,201841830,,0,1
fraction,1,200621553,,0,2
fractionate,2,201418045,,0,1
fractionate,1,201418199,,3,1
fracture,6,200104829,,0,1
fracture,5,200105033,,0,1
fracture,4,200105393,,0,1
fracture,1,200196519,,1,1
fracture,3,200324823,,0,1
fracture,2,201575307,,0,1
fragment,1,200327401,,0,2
fragmentise,1,200327401,,0,4
fragmentize,1,200327401,,0,3
frame,5,200683304,,1,1
frame,4,200949136,,1,1
frame,1,201543545,,4,1
frame,6,201608625,,0,1
frame,3,202501237,,1,3
frame,2,202632417,,3,1
franchise,1,202374090,,0,1
frank,2,200864650,,0,1
