oligonucleotide:0:probe,Oligonucleotide probe,"Oligonucleotide probe for detecting Enterobacteriaceae by in situ hybridization M. Ootsubo1, T. Shimizu1, R. Tanaka2, T. Sawabe2, K. Tajima2, M. Yoshimizu2, Y. Ezura2, T. Ezaki3 and H. Oyaizu4 1Research and Development Department, Hokkaido Industrial Tech",12067375::
situ,situ,"Oligonucleotide probe for detecting Enterobacteriaceae by in situ hybridization M. Ootsubo1, T. Shimizu1, R. Tanaka2, T. Sawabe2, K. Tajima2, M. Yoshimizu2, Y. Ezura2, T. Ezaki3 and H. Oyaizu4 1Research and Development Department, Hokkaido Industrial Tech",12067375::
oligonucleotide,Oligonucleotide,"Oligonucleotide probe for detecting Enterobacteriaceae by in situ hybridization M. Ootsubo1, T. Shimizu1, R. Tanaka2, T. Sawabe2, K. Tajima2, M. Yoshimizu2, Y. Ezura2, T. Ezaki3 and H. Oyaizu4 1Research and Development Department, Hokkaido Industrial Tech",12067375::
bioc,bioc,U C A T E H A D V A N C E Reach bioc,12021281::
t:1:e:0:h,T E H,U C A T E H A D V A N C E Reach bioc,12021281::
c:0:a,C A,U C A T E H A D V A N C E Reach bioc,12021281::
medium,Media,ASBMB Media Kit IN S P IR E H E D,12021281::
n:2:c:1:e:0:reach,N C E Reach,U C A T E H A D V A N C E Reach bioc,12021281::
e:0:reach,E Reach,U C A T E H A D V A N C E Reach bioc,12021281::
development,developments,The recent surge of DNA sequence information resulting from the efforts of agencies interested in deciphering the human genetic code has facilitated technological developments that have been critical in the identification of genes associated with numerous,"12032680::Annunzio of Chieti, Chieti, Italy"
gene,genes,The recent surge of DNA sequence information resulting from the efforts of agencies interested in deciphering the human genetic code has facilitated technological developments that have been critical in the identification of genes associated with numerous,"12032680::Annunzio of Chieti, Chieti, Italy"
content,contents,"The leakage of vesicle contents was monitored by measuring the release of calcein (28,29).",12081625::Calcein leakage assay
free:0:calcein,free calcein,"Vesicles were prepared and separated from free calcein as described above for the radioactive compounds, except that the rehydration buffer contained 40 mm calcein",12081625::Calcein leakage assay
formaldehyde:0:solution,formaldehyde solution,"The cells on coverslips were then washed extensively with PBS, fixed for 1 h with a 3.7% formaldehyde solution and mounted on a slide.",12081625::Cell assays
COS:0:cell,COS cells,"COS cells, plated on coverslips, were incubated overnight in the presence of 440 mm of the Anth-Ab1620 peptide.",12081625::Cell assays
coverslip:0:plat:1:COS:0:cell,"COS cells, plated on coverslips","COS cells, plated on coverslips, were incubated overnight in the presence of 440 mm of the Anth-Ab1620 peptide.",12081625::Cell assays
solution,solution,"The cells on coverslips were then washed extensively with PBS, fixed for 1 h with a 3.7% formaldehyde solution and mounted on a slide.",12081625::Cell assays
coverslip:0:cell,cells on coverslips,"The cells on coverslips were then washed extensively with PBS, fixed for 1 h with a 3.7% formaldehyde solution and mounted on a slide.",12081625::Cell assays
440:0:mm,440 mm,"COS cells, plated on coverslips, were incubated overnight in the presence of 440 mm of the Anth-Ab1620 peptide.",12081625::Cell assays
cell,cells,"COS cells, plated on coverslips, were incubated overnight in the presence of 440 mm of the Anth-Ab1620 peptide.",12081625::Cell assays
coverslip,coverslips,"COS cells, plated on coverslips, were incubated overnight in the presence of 440 mm of the Anth-Ab1620 peptide.",12081625::Cell assays
formaldehyde,formaldehyde,"The cells on coverslips were then washed extensively with PBS, fixed for 1 h with a 3.7% formaldehyde solution and mounted on a slide.",12081625::Cell assays
slide,slide,"The cells on coverslips were then washed extensively with PBS, fixed for 1 h with a 3.7% formaldehyde solution and mounted on a slide.",12081625::Cell assays
anth:0:ab1620:1:peptide,Anth-Ab1620 peptide,"COS cells, plated on coverslips, were incubated overnight in the presence of 440 mm of the Anth-Ab1620 peptide.",12081625::Cell assays
a:3:n:2:c:1:e:0:reach,A N C E Reach,U C A T E H A D V A N C E Reach bioc,12021281::
IR:3:e:2:h:1:e:0:d,IR E H E D,ASBMB Media Kit IN S P IR E H E D,12021281::
phone,Phone,Phone: 240-283-6600  Fax: 301-881-2080 Email: marketing@asbmb.org 2018,12021281::
reach,Reach,U C A T E H A D V A N C E Reach bioc,12021281::
email,Email,Phone: 240-283-6600  Fax: 301-881-2080 Email: marketing@asbmb.org 2018,12021281::
c:1:e:0:reach,C E Reach,U C A T E H A D V A N C E Reach bioc,12021281::
h:1:e:0:d,H E D,ASBMB Media Kit IN S P IR E H E D,12021281::
fax,Fax,Phone: 240-283-6600  Fax: 301-881-2080 Email: marketing@asbmb.org 2018,12021281::
301:1:881:0:2080:2:email,301-881-2080 Email,Phone: 240-283-6600  Fax: 301-881-2080 Email: marketing@asbmb.org 2018,12021281::
e:0:h,E H,U C A T E H A D V A N C E Reach bioc,12021281::
2018:0:301:1:881:0:2080:2:email,301-881-2080 Email: marketing@asbmb.org 2018,Phone: 240-283-6600  Fax: 301-881-2080 Email: marketing@asbmb.org 2018,12021281::
u:1:c:0:a,U C A,U C A T E H A D V A N C E Reach bioc,12021281::
e:0:d,E D,ASBMB Media Kit IN S P IR E H E D,12021281::
240:1:283:0:6600:2:fax,240-283-6600  Fax,Phone: 240-283-6600  Fax: 301-881-2080 Email: marketing@asbmb.org 2018,12021281::
e:2:h:1:e:0:d,E H E D,ASBMB Media Kit IN S P IR E H E D,12021281::
institution:0:individual,individuals and institutions,"Subscribers: 14,800 (individuals and institutions)",12021281::Description
field,fields,The Journal of Biological Chemistry (JBC) is a weekly publication and is the largest and most significant contributor to the fields of biochemistry and molecular biology,12021281::Description
significant:0:large:1:contributor,largest and most significant contributor,The Journal of Biological Chemistry (JBC) is a weekly publication and is the largest and most significant contributor to the fields of biochemistry and molecular biology,12021281::Description
weekly:0:publication,weekly publication,The Journal of Biological Chemistry (JBC) is a weekly publication and is the largest and most significant contributor to the fields of biochemistry and molecular biology,12021281::Description
molecular:0:biology,molecular biology,The Journal of Biological Chemistry (JBC) is a weekly publication and is the largest and most significant contributor to the fields of biochemistry and molecular biology,12021281::Description
biology,biology,The Journal of Biological Chemistry (JBC) is a weekly publication and is the largest and most significant contributor to the fields of biochemistry and molecular biology,12021281::Description
institution,institutions,"Subscribers: 14,800 (individuals and institutions)",12021281::Description
researcher,researchers,Readers include basic researchers,12021281::Description
basic:0:researcher,basic researchers,Readers include basic researchers,12021281::Description
institution:0:individual:0:subscriber,"Subscribers: 14,800 (individuals and institutions)","Subscribers: 14,800 (individuals and institutions)",12021281::Description
evolution,evolution,This session explored the evolution of genome medicine as it relates to the sociopolitical issues surrounding gene therapys implementation,"12032680::R Williamson, The Murdoch Institute, Royal Childrens Hospital, Parkville, Australia"
gene:0:therapys:1:implementation,gene therapys implementation,This session explored the evolution of genome medicine as it relates to the sociopolitical issues surrounding gene therapys implementation,"12032680::R Williamson, The Murdoch Institute, Royal Childrens Hospital, Parkville, Australia"
background,background,Presentations evaluated the background of private and public institution involvement in gene therapy,"12032680::R Williamson, The Murdoch Institute, Royal Childrens Hospital, Parkville, Australia"
gene,gene,This session explored the evolution of genome medicine as it relates to the sociopolitical issues surrounding gene therapys implementation,"12032680::R Williamson, The Murdoch Institute, Royal Childrens Hospital, Parkville, Australia"
sociopolitical:0:issue,sociopolitical issues,This session explored the evolution of genome medicine as it relates to the sociopolitical issues surrounding gene therapys implementation,"12032680::R Williamson, The Murdoch Institute, Royal Childrens Hospital, Parkville, Australia"
therapy,therapy,Presentations evaluated the background of private and public institution involvement in gene therapy,"12032680::R Williamson, The Murdoch Institute, Royal Childrens Hospital, Parkville, Australia"
therapys,therapys,This session explored the evolution of genome medicine as it relates to the sociopolitical issues surrounding gene therapys implementation,"12032680::R Williamson, The Murdoch Institute, Royal Childrens Hospital, Parkville, Australia"
